Digilent WaveForms Oscilloscope Acquisition,,,
#Device Name: Discovery2,,,
#Serial Number: SN:210321A41F6B,,,
#Date Time: 2024-01-30 16:38:08.289,,,
#Sample rate: 4000Hz,,,
#Samples: 8000,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.2 V Hyst.: Auto HoldOff: 0 s,,,
#Channel 1: Range: 1 V/div Offset: 50 mV Attenuation: 1 X Sample Mode: Average,,,
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average,,,
#Math 1: Function: C2 * ( 0.0010067),,,
,,,
#Wavegen Channel 1: Running,,,
#Mode: Simple,,,
#Type: RampUp,,,
#Frequency: 1 Hz,,,
#Period: 1 s,,,
#Amplitude: 5 V,,,
#Offset: 0 V,,,
#Symmetry: 100 %,,,
#Phase: 0 °,,,
,,,
Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.825,-4.823425713,-0.005356267,5.68E-06
-0.82475,-4.819774732,-0.005356267,5.68E-06
-0.8245,-4.819774732,-0.005356267,1.99E-06
-0.82425,-4.81612375,-0.005356267,1.99E-06
-0.824,-4.812472768,-0.005356267,1.99E-06
-0.82375,-4.812472768,-0.005356267,1.99E-06
-0.8235,-4.808821787,-0.005356267,1.99E-06
-0.82325,-4.805170805,-0.005356267,5.68E-06
-0.823,-4.805170805,-0.005356267,1.99E-06
-0.82275,-4.801519824,-0.005356267,1.99E-06
-0.8225,-4.801519824,-0.005356267,1.99E-06
-0.82225,-4.797868842,-0.005356267,1.99E-06
-0.822,-4.794217861,-0.005356267,1.99E-06
-0.82175,-4.790566879,-0.001689177,1.99E-06
-0.8215,-4.790566879,-0.005356267,5.68E-06
-0.82125,-4.786915898,-0.005356267,5.68E-06
-0.821,-4.783264916,-0.005356267,5.68E-06
-0.82075,-4.783264916,-0.005356267,5.68E-06
-0.8205,-4.779613934,-0.005356267,5.68E-06
-0.82025,-4.775962953,-0.005356267,5.68E-06
-0.82,-4.775962953,-0.005356267,5.68E-06
-0.81975,-4.772311971,-0.005356267,5.68E-06
-0.8195,-4.76866099,-0.005356267,5.68E-06
-0.81925,-4.76866099,-0.005356267,5.68E-06
-0.819,-4.765010008,-0.005356267,1.99E-06
-0.81875,-4.761359027,-0.005356267,5.68E-06
-0.8185,-4.757708045,-0.005356267,5.68E-06
-0.81825,-4.757708045,-0.005356267,5.68E-06
-0.818,-4.754057064,-0.005356267,5.68E-06
-0.81775,-4.750406082,-0.005356267,5.68E-06
-0.8175,-4.750406082,-0.005356267,1.99E-06
-0.81725,-4.7467551,-0.005356267,5.68E-06
-0.817,-4.743104119,-0.005356267,5.68E-06
-0.81675,-4.743104119,-0.005356267,1.99E-06
-0.8165,-4.739453137,-0.005356267,5.68E-06
-0.81625,-4.735802156,-0.005356267,5.68E-06
-0.816,-4.735802156,-0.005356267,1.99E-06
-0.81575,-4.732151174,-0.005356267,5.68E-06
-0.8155,-4.728500193,-0.005356267,1.99E-06
-0.81525,-4.728500193,-0.005356267,5.68E-06
-0.815,-4.724849211,-0.005356267,5.68E-06
-0.81475,-4.721198229,-0.005356267,5.68E-06
-0.8145,-4.721198229,-0.005356267,1.99E-06
-0.81425,-4.717547248,-0.005356267,5.68E-06
-0.814,-4.713896266,-0.005356267,5.68E-06
-0.81375,-4.710245285,-0.005356267,5.68E-06
-0.8135,-4.710245285,-0.005356267,1.99E-06
-0.81325,-4.706594303,-0.005356267,1.99E-06
-0.813,-4.702943322,-0.005356267,5.68E-06
-0.81275,-4.702943322,-0.005356267,5.68E-06
-0.8125,-4.69929234,-0.005356267,1.99E-06
-0.81225,-4.695641359,-0.005356267,1.99E-06
-0.812,-4.695641359,-0.005356267,1.99E-06
-0.81175,-4.691990377,-0.005356267,1.99E-06
-0.8115,-4.688339395,-0.005356267,1.99E-06
-0.81125,-4.688339395,-0.005356267,5.68E-06
-0.811,-4.684688414,-0.005356267,1.99E-06
-0.81075,-4.681037432,-0.005356267,1.99E-06
-0.8105,-4.677386451,-0.005356267,1.99E-06
-0.81025,-4.677386451,-0.005356267,1.99E-06
-0.81,-4.673735469,-0.005356267,1.99E-06
-0.80975,-4.670084488,-0.005356267,1.99E-06
-0.8095,-4.670084488,-0.005356267,1.99E-06
-0.80925,-4.666433506,-0.005356267,1.99E-06
-0.809,-4.666433506,-0.005356267,5.68E-06
-0.80875,-4.662782524,-0.005356267,5.68E-06
-0.8085,-4.659131543,-0.005356267,1.99E-06
-0.80825,-4.655480561,-0.005356267,1.99E-06
-0.808,-4.655480561,-0.005356267,1.99E-06
-0.80775,-4.65182958,-0.005356267,1.99E-06
-0.8075,-4.648178598,-0.005356267,1.99E-06
-0.80725,-4.648178598,-0.005356267,1.99E-06
-0.807,-4.644527617,-0.005356267,1.99E-06
-0.80675,-4.640876635,-0.001689177,1.99E-06
-0.8065,-4.640876635,-0.005356267,1.99E-06
-0.80625,-4.637225654,-0.005356267,1.99E-06
-0.806,-4.637225654,-0.005356267,1.99E-06
-0.80575,-4.633574672,-0.005356267,5.68E-06
-0.8055,-4.633574672,-0.005356267,1.99E-06
-0.80525,-4.62992369,-0.005356267,1.99E-06
-0.805,-4.626272709,-0.005356267,1.99E-06
-0.80475,-4.626272709,-0.005356267,1.99E-06
-0.8045,-4.622621727,-0.005356267,5.68E-06
-0.80425,-4.622621727,-0.005356267,5.68E-06
-0.804,-4.618970746,-0.005356267,1.99E-06
-0.80375,-4.615319764,-0.005356267,5.68E-06
-0.8035,-4.611668783,-0.005356267,5.68E-06
-0.80325,-4.608017801,-0.005356267,1.99E-06
-0.803,-4.608017801,-0.005356267,1.99E-06
-0.80275,-4.60436682,-0.005356267,5.68E-06
-0.8025,-4.600715838,-0.005356267,5.68E-06
-0.80225,-4.600715838,-0.005356267,5.68E-06
-0.802,-4.597064856,-0.005356267,5.68E-06
-0.80175,-4.597064856,-0.005356267,1.99E-06
-0.8015,-4.593413875,-0.005356267,1.99E-06
-0.80125,-4.589762893,-0.005356267,1.99E-06
-0.801,-4.586111912,-0.005356267,1.99E-06
-0.80075,-4.586111912,-0.005356267,1.99E-06
-0.8005,-4.58246093,-0.005356267,5.68E-06
-0.80025,-4.578809949,-0.005356267,5.68E-06
-0.8,-4.575158967,-0.005356267,1.99E-06
-0.79975,-4.575158967,-0.005356267,1.99E-06
-0.7995,-4.571507985,-0.005356267,1.99E-06
-0.79925,-4.567857004,-0.005356267,5.68E-06
-0.799,-4.564206022,-0.001689177,1.99E-06
-0.79875,-4.564206022,-0.005356267,1.99E-06
-0.7985,-4.564206022,-0.005356267,1.99E-06
-0.79825,-4.560555041,-0.005356267,1.99E-06
-0.798,-4.556904059,-0.005356267,1.99E-06
-0.79775,-4.553253078,-0.005356267,1.99E-06
-0.7975,-4.553253078,-0.005356267,1.99E-06
-0.79725,-4.549602096,-0.005356267,1.99E-06
-0.797,-4.545951115,-0.005356267,1.99E-06
-0.79675,-4.545951115,-0.005356267,1.99E-06
-0.7965,-4.542300133,-0.001689177,1.99E-06
-0.79625,-4.542300133,-0.005356267,5.68E-06
-0.796,-4.538649151,-0.005356267,1.99E-06
-0.79575,-4.53499817,-0.005356267,5.68E-06
-0.7955,-4.53499817,-0.005356267,5.68E-06
-0.79525,-4.531347188,-0.005356267,5.68E-06
-0.795,-4.527696207,-0.005356267,1.99E-06
-0.79475,-4.524045225,-0.005356267,1.99E-06
-0.7945,-4.524045225,-0.001689177,1.99E-06
-0.79425,-4.520394244,-0.005356267,1.99E-06
-0.794,-4.516743262,-0.005356267,1.99E-06
-0.79375,-4.516743262,-0.005356267,1.99E-06
-0.7935,-4.513092281,-0.005356267,1.99E-06
-0.79325,-4.509441299,-0.005356267,1.99E-06
-0.793,-4.509441299,-0.005356267,5.68E-06
-0.79275,-4.505790317,-0.005356267,1.99E-06
-0.7925,-4.502139336,-0.001689177,1.99E-06
-0.79225,-4.498488354,-0.005356267,1.99E-06
-0.792,-4.498488354,-0.005356267,1.99E-06
-0.79175,-4.494837373,-0.005356267,1.99E-06
-0.7915,-4.491186391,-0.005356267,1.99E-06
-0.79125,-4.491186391,-0.005356267,1.99E-06
-0.791,-4.48753541,-0.005356267,1.99E-06
-0.79075,-4.483884428,-0.001689177,1.99E-06
-0.7905,-4.483884428,-0.001689177,1.99E-06
-0.79025,-4.480233446,-0.001689177,1.99E-06
-0.79,-4.476582465,-0.001689177,1.99E-06
-0.78975,-4.476582465,-0.005356267,1.99E-06
-0.7895,-4.472931483,-0.005356267,1.99E-06
-0.78925,-4.469280502,-0.005356267,1.99E-06
-0.789,-4.469280502,-0.005356267,1.99E-06
-0.78875,-4.46562952,-0.005356267,1.99E-06
-0.7885,-4.461978539,-0.005356267,5.68E-06
-0.78825,-4.458327557,-0.005356267,5.68E-06
-0.788,-4.458327557,-0.005356267,5.68E-06
-0.78775,-4.454676576,-0.005356267,5.68E-06
-0.7875,-4.451025594,-0.001689177,5.68E-06
-0.78725,-4.447374612,-0.005356267,5.68E-06
-0.787,-4.447374612,-0.005356267,5.68E-06
-0.78675,-4.443723631,-0.005356267,5.68E-06
-0.7865,-4.440072649,-0.001689177,5.68E-06
-0.78625,-4.440072649,-0.001689177,5.68E-06
-0.786,-4.436421668,-0.001689177,5.68E-06
-0.78575,-4.432770686,-0.001689177,1.99E-06
-0.7855,-4.432770686,-0.005356267,5.68E-06
-0.78525,-4.425468723,-0.005356267,1.99E-06
-0.785,-4.425468723,-0.005356267,1.99E-06
-0.78475,-4.421817741,-0.005356267,5.68E-06
-0.7845,-4.41816676,-0.005356267,5.68E-06
-0.78425,-4.41816676,-0.001689177,5.68E-06
-0.784,-4.414515778,-0.005356267,5.68E-06
-0.78375,-4.410864797,-0.001689177,5.68E-06
-0.7835,-4.410864797,-0.005356267,5.68E-06
-0.78325,-4.407213815,-0.005356267,1.99E-06
-0.783,-4.403562834,-0.005356267,5.68E-06
-0.78275,-4.403562834,-0.005356267,5.68E-06
-0.7825,-4.399911852,-0.001689177,5.68E-06
-0.78225,-4.399911852,-0.001689177,5.68E-06
-0.782,-4.396260871,-0.005356267,5.68E-06
-0.78175,-4.392609889,-0.001689177,5.68E-06
-0.7815,-4.392609889,-0.001689177,5.68E-06
-0.78125,-4.388958907,-0.005356267,5.68E-06
-0.781,-4.385307926,-0.005356267,5.68E-06
-0.78075,-4.385307926,-0.005356267,5.68E-06
-0.7805,-4.381656944,-0.005356267,5.68E-06
-0.78025,-4.378005963,-0.001689177,5.68E-06
-0.78,-4.374354981,-0.005356267,1.99E-06
-0.77975,-4.370704,-0.005356267,5.68E-06
-0.7795,-4.370704,-0.005356267,5.68E-06
-0.77925,-4.370704,-0.005356267,1.99E-06
-0.779,-4.363402037,-0.005356267,5.68E-06
-0.77875,-4.363402037,-0.005356267,5.68E-06
-0.7785,-4.359751055,-0.005356267,5.68E-06
-0.77825,-4.359751055,-0.005356267,5.68E-06
-0.778,-4.356100073,-0.005356267,5.68E-06
-0.77775,-4.352449092,-0.005356267,5.68E-06
-0.7775,-4.34879811,-0.005356267,5.68E-06
-0.77725,-4.34879811,-0.005356267,5.68E-06
-0.777,-4.345147129,-0.005356267,5.68E-06
-0.77675,-4.341496147,-0.005356267,5.68E-06
-0.7765,-4.341496147,-0.001689177,5.68E-06
-0.77625,-4.337845166,-0.001689177,1.99E-06
-0.776,-4.334194184,-0.005356267,5.68E-06
-0.77575,-4.334194184,-0.005356267,5.68E-06
-0.7755,-4.330543202,-0.005356267,5.68E-06
-0.77525,-4.326892221,-0.005356267,5.68E-06
-0.775,-4.326892221,-0.005356267,5.68E-06
-0.77475,-4.323241239,-0.001689177,5.68E-06
-0.7745,-4.319590258,-0.001689177,5.68E-06
-0.77425,-4.315939276,-0.005356267,5.68E-06
-0.774,-4.315939276,-0.005356267,5.68E-06
-0.77375,-4.312288295,-0.005356267,5.68E-06
-0.7735,-4.312288295,-0.005356267,5.68E-06
-0.77325,-4.308637313,-0.001689177,5.68E-06
-0.773,-4.304986332,-0.005356267,5.68E-06
-0.77275,-4.30133535,-0.001689177,5.68E-06
-0.7725,-4.30133535,-0.001689177,5.68E-06
-0.77225,-4.297684368,-0.001689177,5.68E-06
-0.772,-4.294033387,-0.001689177,5.68E-06
-0.77175,-4.294033387,-0.005356267,5.68E-06
-0.7715,-4.290382405,-0.005356267,5.68E-06
-0.77125,-4.286731424,-0.005356267,5.68E-06
-0.771,-4.286731424,-0.005356267,5.68E-06
-0.77075,-4.283080442,-0.005356267,5.68E-06
