Wavelength,Intensity
 629.472,     21.04 
 629.807,     65.93 
 630.143,     68.17 
 630.478,     52.46 
 630.813,     36.75 
 631.149,     27.77 
 631.484,    101.84 
 631.819,     -5.89 
 632.154,     63.68 
 632.489,     39.00 
 632.824,     81.64 
 633.159,     61.44 
 633.494,     79.39 
 633.829,    166.92 
 634.164,    126.53 
 634.498,     65.93 
 634.833,     81.64 
 635.168,     39.00 
 635.502,      9.82 
 635.837,     30.02 
 636.171,     23.29 
 636.506,     52.46 
 636.840,     43.48 
 637.175,     25.53 
 637.509,     72.66 
 637.843,     12.06 
 638.177,      7.57 
 638.512,    -35.07 
 638.846,      9.82 
 639.180,     50.22 
 639.514,     74.91 
 639.848,     79.39 
 640.182,     61.44 
 640.516,     70.42 
 640.850,      3.09 
 641.183,     54.71 
 641.517,     -8.14 
 641.851,    -14.87 
 642.184,     74.91 
 642.518,     54.71 
 642.852,     21.04 
 643.185,     43.48 
 643.519,     65.93 
 643.852,    707.81 
 644.185,     81.64 
 644.519,     25.53 
 644.852,     16.55 
 645.185,     52.46 
 645.519,     -5.89 
 645.852,      5.33 
 646.185,    -10.38 
 646.518,      7.57 
 646.851,     30.02 
 647.184,     25.53 
 647.517,     68.17 
 647.849,     18.80 
 648.182,    -14.87 
 648.515,    -10.38 
 648.848,     43.48 
 649.180,     36.75 
 649.513,    -39.56 
 649.846,     25.53 
 650.178,     65.93 
 650.511,    -23.85 
 650.843,      9.82 
 651.175,     45.73 
 651.508,    -14.87 
 651.840,      5.33 
 652.172,    -14.87 
 652.504,     56.95 
 652.837,     79.39 
 653.169,     88.37 
 653.501,     99.59 
 653.833,    115.30 
 654.165,    173.66 
 654.496,    171.41 
 654.828,    247.72 
 655.160,    171.41 
 655.492,    238.74 
 655.824,    375.65 
 656.155,   1064.66 
 656.487,   8917.64 
 656.818,  44034.98 
 657.150,  56645.97 
 657.481,  33580.80 
 657.813,  11922.83 
 658.144,   4738.66 
 658.475,   1895.07 
 658.807,    873.89 
 659.138,    359.94 
 659.469,    254.45 
 659.800,    247.72 
 660.131,    115.30 
 660.462,     63.68 
 660.793,     61.44 
 661.124,     97.35 
 661.455,     30.02 
 661.786,     59.19 
 662.117,    108.57 
 662.448,    135.50 
 662.778,     50.22 
 663.109,     90.62 
 663.440,     52.46 
 663.770,     59.19 
 664.101,     14.31 
 664.431,      7.57 
 664.761,     25.53 
 665.092,     39.00 
 665.422,     43.48 
 665.752,     27.77 
 666.083,     30.02 
 666.413,    -23.85 
 666.743,     43.48 
 667.073,      9.82 
 667.403,     -5.89 
 667.733,     -1.40 
 668.063,     72.66 
 668.393,     43.48 
 668.723,     86.13 
 669.052,     23.29 
 669.382,     36.75 
 669.712,     16.55 
 670.041,     39.00 
 670.371,     -5.89 
 670.700,     45.73 
 671.030,     34.51 
 671.359,      0.84 
 671.689,     61.44 
 672.018,      0.84 
 672.347,     27.77 
 672.677,     32.26 
 673.006,      7.57 
 673.335,    -37.31 
 673.664,    -73.22 
 673.993,    -21.60 
 674.322,      0.84 
 674.651,      0.84 
 674.980,     -8.14 
 675.309,    -23.85 
 675.638,      7.57 
 675.966,     43.48 
 676.295,    -46.29 
 676.624,     56.95 
 676.952,    -32.82 
 677.281,     30.02 
 677.610,      0.84 
 677.938,    -70.98 
 678.266,     25.53 
 678.595,     -8.14 
 678.923,     50.22 
 679.251,    -28.33 
 679.580,    -57.51 
 679.908,    -37.31 
 680.236,    -12.62 
 680.564,     81.64 
 680.892,    -17.11 
 681.220,     86.13 
 681.548,      7.57 
 681.876,    -26.09 
 682.204,    -35.07 
 682.531,    -12.62 
 682.859,    -41.80 
 683.187,      3.09 
 683.514,     21.04 
 683.842,     -5.89 
 684.170,     -5.89 
 684.497,     -5.89 
 684.825,     21.04 
 685.152,    -26.09 
 685.479,      9.82 
 685.807,     12.06 
 686.134,     47.97 
 686.461,    -50.78 
 686.788,     -5.89 
 687.115,    -57.51 
 687.442,    -39.56 
 687.769,     12.06 
 688.096,     39.00 
 688.423,      7.57 
 688.750,    -53.02 
 689.077,    -73.22 
 689.404,    -64.24 
 689.730,    -21.60 
 690.057,     23.29 
 690.384,    -23.85 
 690.710,     95.10 
 691.037,     25.53 
 691.363,     -3.65 
 691.689,    -12.62 
 692.016,     25.53 
 692.342,    -14.87 
 692.668,     12.06 
 692.995,     95.10 
 693.321,      7.57 
 693.647,    -10.38 
 693.973,    -19.36 
 694.299,     27.77 
 694.625,     79.39 
 694.951,    -23.85 
 695.277,    -64.24 
 695.603,     16.55 
 695.928,     90.62 
 696.254,     79.39 
 696.580,     70.42 
 696.905,     -5.89 
 697.231,    -19.36 
 697.557,     27.77 
 697.882,    -12.62 
 698.207,     47.97 
 698.533,     -3.65 
 698.858,    -73.22 
 699.183,     63.68 
 699.509,    -32.82 
 699.834,    -26.09 
 700.159,    -10.38 
 700.484,     32.26 
 700.809,     30.02 
 701.134,     61.44 
 701.459,     25.53 
 701.784,    -17.11 
 702.109,     27.77 
 702.434,     14.31 
 702.758,     16.55 
 703.083,     21.04 
 703.408,    -19.36 
 703.732,     12.06 
 704.057,     32.26 
 704.381,      0.84 
 704.706,     14.31 
 705.030,    -19.36 
 705.354,     56.95 
 705.679,      5.33 
 706.003,     12.06 
 706.327,    -37.31 
 706.651,     -1.40 
 706.975,      3.09 
 707.299,     74.91 
 707.623,    -26.09 
 707.947,    -26.09 
 708.271,     -3.65 
 708.595,     23.29 
 708.919,     -3.65 
 709.243,    -68.73 
 709.566,    -12.62 
 709.890,    -19.36 
 710.214,     56.95 
 710.537,     14.31 
 710.861,    -46.29 
 711.184,    -64.24 
 711.507,     30.02 
 711.831,    -39.56 
 712.154,     14.31 
 712.477,      3.09 
 712.801,     18.80 
 713.124,     50.22 
 713.447,     14.31 
 713.770,     30.02 
 714.093,    -14.87 
 714.416,     -1.40 
 714.739,     47.97 
 715.061,     36.75 
 715.384,    -17.11 
 715.707,     39.00 
 716.030,     27.77 
 716.352,     43.48 
 716.675,    -14.87 
 716.998,     56.95 
 717.320,     65.93 
 717.642,     45.73 
 717.965,     12.06 
 718.287,     50.22 
 718.610,     63.68 
 718.932,     16.55 
 719.254,    -28.33 
 719.576,    -64.24 
 719.898,    -28.33 
 720.220,    -64.24 
 720.542,    -59.76 
 720.864,     74.91 
 721.186,     47.97 
 721.508,     41.24 
 721.830,      9.82 
 722.152,      0.84 
 722.473,      0.84 
 722.795,    -37.31 
 723.116,     21.04 
 723.438,     25.53 
 723.760,     50.22 
 724.081,    -55.27 
 724.402,     16.55 
 724.724,      0.84 
 725.045,     -5.89 
 725.366,    -10.38 
 725.687,     95.10 
 726.009,      3.09 
 726.330,     45.73 
 726.651,      7.57 
 726.972,    -62.00 
 727.293,     18.80 
 727.614,     72.66 
 727.934,     18.80 
 728.255,     21.04 
 728.576,     59.19 
 728.897,     -5.89 
 729.217,    -46.29 
 729.538,     56.95 
 729.858,     74.91 
 730.179,     27.77 
 730.499,     39.00 
 730.820,    -17.11 
 731.140,    -14.87 
 731.460,     52.46 
 731.781,     41.24 
 732.101,      7.57 
 732.421,     54.71 
 732.741,      0.84 
 733.061,    -55.27 
 733.381,    -68.73 
 733.701,    -10.38 
 734.021,     -1.40 
 734.341,     61.44 
 734.661,     14.31 
 734.980,     -1.40 
 735.300,    -26.09 
 735.620,      3.09 
 735.939,     12.06 
 736.259,    -82.20 
 736.578,      0.84 
 736.898,     14.31 
 737.217,      7.57 
 737.536,     68.17 
 737.856,     47.97 
 738.175,     65.93 
 738.494,     -5.89 
 738.813,    117.55 
 739.132,     52.46 
 739.451,      0.84 
 739.770,     90.62 
 740.089,     52.46 
 740.408,     45.73 
 740.727,    -35.07 
 741.046,     30.02 
 741.364,     21.04 
 741.683,    -62.00 
 742.002,    -59.76 
 742.320,    -12.62 
 742.639,     47.97 
 742.957,    -41.80 
 743.276,     18.80 
 743.594,     54.71 
 743.912,     -8.14 
 744.231,     16.55 
 744.549,     21.04 
 744.867,     21.04 
 745.185,     61.44 
 745.503,     36.75 
 745.821,     27.77 
 746.139,     45.73 
 746.457,     47.97 
 746.775,    303.83 
 747.093,      0.84 
 747.410,     43.48 
 747.728,     52.46 
 748.046,     12.06 
 748.363,     30.02 
 748.681,    -35.07 
 748.998,     43.48 
 749.316,     54.71 
 749.633,     39.00 
 749.951,      3.09 
 750.268,      3.09 
 750.585,    -37.31 
 750.902,     39.00 
 751.220,     61.44 
 751.537,     25.53 
 751.854,     34.51 
 752.171,     88.37 
 752.488,     -5.89 
 752.805,     30.02 
 753.121,     81.64 
 753.438,     -8.14 
 753.755,      5.33 
 754.072,      3.09 
 754.388,    -41.80 
 754.705,     16.55 
 755.021,     39.00 
 755.338,     34.51 
 755.654,     18.80 
 755.971,     27.77 
 756.287,    -57.51 
 756.603,     -3.65 
 756.919,     36.75 
 757.236,     18.80 
 757.552,     21.04 
 757.868,     74.91 
 758.184,     72.66 
 758.500,     27.77 
 758.816,      3.09 
 759.132,     50.22 
 759.447,     79.39 
 759.763,     50.22 
 760.079,     30.02 
 760.395,     65.93 
 760.710,     56.95 
 761.026,     50.22 
 761.341,    -17.11 
 761.657,     43.48 
 761.972,      7.57 
 762.287,     32.26 
 762.603,    -10.38 
 762.918,    -39.56 
 763.233,     63.68 
 763.548,    -30.58 
 763.863,     12.06 
 764.178,     -3.65 
 764.493,    -28.33 
 764.808,    -26.09 
 765.123,     14.31 
 765.438,     39.00 
 765.753,     -8.14 
 766.068,    -35.07 
 766.382,     36.75 
 766.697,     45.73 
 767.011,     -5.89 
 767.326,    -59.76 
 767.640,    -26.09 
 767.955,    -62.00 
 768.269,     68.17 
 768.584,    -26.09 
 768.898,     18.80 
 769.212,     25.53 
 769.526,     -5.89 
 769.840,     -8.14 
 770.154,    -19.36 
 770.468,    -64.24 
 770.782,      7.57 
 771.096,     -8.14 
 771.410,     52.46 
 771.724,      9.82 
 772.038,     32.26 
 772.351,      0.84 
 772.665,     61.44 
 772.979,     70.42 
 773.292,    -55.27 
 773.606,     47.97 
 773.919,     63.68 
 774.232,     -1.40 
 774.546,    -86.69 
 774.859,    -10.38 
 775.172,     23.29 
 775.486,     21.04 
 775.799,      0.84 
 776.112,    -35.07 
 776.425,    -32.82 
 776.738,    -10.38 
 777.051,     12.06 
 777.364,    326.27 
 777.676,    411.56 
 777.989,    359.94 
 778.302,    209.57 
 778.614,    119.79 
 778.927,    133.26 
 779.240,     74.91 
 779.552,     18.80 
 779.865,    535.00 
 780.177,    110.81 
 780.489,     27.77 
 780.802,     34.51 
 781.114,     -1.40 
 781.426,    -48.53 
 781.738,      9.82 
 782.050,     -1.40 
 782.362,      9.82 
 782.674,     43.48 
 782.986,    -57.51 
 783.298,    -39.56 
 783.610,     83.88 
 783.922,     52.46 
 784.233,    -10.38 
 784.545,    -21.60 
 784.857,    -12.62 
 785.168,    -12.62 
 785.480,     21.04 
 785.791,     36.75 
 786.103,     68.17 
 786.414,      3.09 
 786.725,     -8.14 
 787.037,     21.04 
 787.348,      7.57 
 787.659,    -44.05 
 787.970,      0.84 
 788.281,     23.29 
 788.592,      7.57 
 788.903,     30.02 
 789.214,    -32.82 
 789.525,     30.02 
 789.836,     45.73 
 790.146,    -39.56 
 790.457,      3.09 
 790.768,     -3.65 
 791.078,    -32.82 
 791.389,    -35.07 
 791.699,     36.75 
 792.010,     39.00 
 792.320,    -26.09 
 792.630,      3.09 
 792.940,     12.06 
 793.251,     77.15 
 793.561,     36.75 
 793.871,     18.80 
 794.181,      7.57 
 794.491,     -5.89 
 794.801,    -28.33 
 795.111,    -10.38 
 795.421,    -39.56 
 795.730,     23.29 
 796.040,    -64.24 
 796.350,    -32.82 
 796.659,     -5.89 
 796.969,     -5.89 
 797.279,    -17.11 
 797.588,    -35.07 
 797.897,      0.84 
 798.207,     21.04 
 798.516,     21.04 
 798.825,     27.77 
 799.135,     83.88 
 799.444,    -14.87 
 799.753,     61.44 
 800.062,     27.77 
 800.371,     97.35 
 800.680,    -23.85 
 800.989,     27.77 
 801.298,     36.75 
 801.606,    -26.09 
 801.915,     -3.65 
 802.224,      7.57 
 802.532,    -46.29 
 802.841,     16.55 
 803.149,      9.82 
 803.458,     12.06 
 803.766,     12.06 
 804.075,    -10.38 
 804.383,    -23.85 
 804.691,     18.80 
 804.999,     59.19 
 805.308,     25.53 
 805.616,    -32.82 
 805.924,     68.17 
 806.232,     36.75 
 806.540,     -5.89 
 806.848,    -10.38 
 807.155,     43.48 
 807.463,    -28.33 
 807.771,    -28.33 
 808.079,      9.82 
 808.386,    -14.87 
 808.694,     47.97 
 809.001,    -17.11 
 809.309,     41.24 
 809.616,    -77.71 
 809.924,    115.30 
 810.231,      7.57 
 810.538,     -8.14 
 810.845,    -53.02 
 811.152,     -1.40 
 811.460,      3.09 
 811.767,     -8.14 
 812.074,      0.84 
 812.380,     25.53 
 812.687,     43.48 
 812.994,      0.84 
 813.301,     14.31 
 813.608,     23.29 
 813.914,     88.37 
 814.221,     50.22 
 814.527,    -21.60 
 814.834,    -79.95 
 815.140,    -91.18 
 815.447,     -3.65 
 815.753,      0.84 
 816.059,    -44.05 
 816.366,    -75.47 
 816.672,    -10.38 
 816.978,     14.31 
 817.284,     34.51 
 817.590,    -10.38 
 817.896,    -19.36 
 818.202,    -19.36 
 818.508,     54.71 
 818.814,     70.42 
 819.119,     47.97 
 819.425,      0.84 
 819.731,     30.02 
 820.036,     12.06 
 820.342,      7.57 
 820.647,     -5.89 
 820.953,    -93.42 
 821.258,     32.26 
 821.564,     56.95 
 821.869,     47.97 
 822.174,     47.97 
 822.479,     25.53 
 822.784,    -35.07 
 823.089,    -84.44 
 823.394,      7.57 
 823.699,    -44.05 
 824.004,    -37.31 
 824.309,    -57.51 
 824.614,     14.31 
 824.919,     -1.40 
 825.223,    -57.51 
 825.528,     12.06 
 825.833,    -17.11 
 826.137,     70.42 
 826.442,    -12.62 
 826.746,    -91.18 
 827.050,    -68.73 
 827.355,     -5.89 
 827.659,    -21.60 
 827.963,    -12.62 
 828.267,      0.84 
 828.571,    -62.00 
 828.875,      5.33 
 829.179,    -64.24 
 829.483,     16.55 
 829.787,      0.84 
 830.091,     -5.89 
 830.395,    -23.85 
 830.699,     25.53 
 831.002,    -26.09 
 831.306,    -10.38 
 831.609,     32.26 
 831.913,     50.22 
 832.216,    -39.56 
 832.520,    -23.85 
 832.823,     14.31 
 833.126,    -44.05 
 833.430,    -48.53 
 833.733,      7.57 
 834.036,    -46.29 
 834.339,    -30.58 
 834.642,    -14.87 
 834.945,      5.33 
 835.248,    -12.62 
 835.551,    -48.53 
 835.854,      7.57 
 836.156,    -32.82 
 836.459,    -88.93 
 836.762,    -28.33 
 837.064,    -32.82 
 837.367,     43.48 
 837.669,     74.91 
 837.972,     90.62 
 838.274,     72.66 
 838.576,     16.55 
 838.879,      0.84 
 839.181,     32.26 
 839.483,     54.71 
 839.785,     12.06 
 840.087,    -53.02 
 840.389,    -88.93 
 840.691,     45.73 
 840.993,    -26.09 
 841.295,     -3.65 
 841.597,    -88.93 
 841.898,      5.33 
 842.200,    -14.87 
 842.502,    -44.05 
 842.803,     -1.40 
 843.105,     -3.65 
 843.406,     50.22 
 843.708,      5.33 
 844.009,     23.29 
 844.310,    -57.51 
 844.611,     -3.65 
 844.913,    -10.38 
 845.214,     72.66 
 845.515,    139.99 
 845.816,     36.75 
 846.117,     18.80 
 846.418,     83.88 
 846.719,     61.44 
 847.019,    -26.09 
 847.320,     23.29 
 847.621,     -8.14 
 847.921,    -55.27 
 848.222,    -64.24 
 848.523,    -28.33 
 848.823,    -62.00 
 849.123,     21.04 
 849.424,     12.06 
 849.724,    -30.58 
 850.024,     16.55 
 850.325,      0.84 
 850.625,     25.53 
 850.925,     32.26 
 851.225,    -32.82 
 851.525,    -14.87 
 851.825,    -37.31 
 852.125,     27.77 
 852.425,     -1.40 
 852.724,     -3.65 
 853.024,     45.73 
 853.324,    -32.82 
 853.623,   -111.38 
 853.923,    -10.38 
 854.222,    -66.49 
 854.522,    -23.85 
 854.821,    -14.87 
 855.120,      0.84 
 855.420,    -12.62 
 855.719,   -100.15 
 856.018,    -41.80 
 856.317,     25.53 
 856.616,     45.73 
 856.915,      7.57 
 857.214,     88.37 
 857.513,     43.48 
 857.812,     70.42 
 858.111,     27.77 
 858.409,    -35.07 
 858.708,    -21.60 
 859.007,      0.84 
 859.305,    -14.87 
 859.604,      3.09 
 859.902,    -21.60 
 860.201,     -8.14 
 860.499,    -14.87 
 860.797,     -5.89 
 861.096,    -35.07 
 861.394,    -32.82 
 861.692,     18.80 
 861.990,    -46.29 
 862.288,    -28.33 
 862.586,    -39.56 
 862.884,     65.93 
 863.182,    -14.87 
 863.479,     45.73 
 863.777,      3.09 
 864.075,    -26.09 
 864.373,    -12.62 
 864.670,    -30.58 
 864.968,    -28.33 
 865.265,    -62.00 
 865.563,    -30.58 
 865.860,     45.73 
 866.157,     30.02 
 866.454,     27.77 
 866.752,    -86.69 
 867.049,     41.24 
 867.346,    -91.18 
 867.643,    -17.11 
 867.940,     16.55 
 868.237,     68.17 
 868.534,     -1.40 
 868.830,     27.77 
 869.127,     18.80 
 869.424,    -55.27 
 869.720,    -19.36 
 870.017,    -23.85 
 870.314,    -35.07 
 870.610,     -3.65 
 870.906,     14.31 
 871.203,     27.77 
 871.499,    -14.87 
 871.795,     54.71 
 872.092,    -35.07 
 872.388,     27.77 
 872.684,    -26.09 
 872.980,     68.17 
 873.276,     -3.65 
 873.572,    -41.80 
 873.868,     65.93 
 874.163,    -62.00 
 874.459,     25.53 
 874.755,    -26.09 
 875.051,    -32.82 
 875.346,     -3.65 
 875.642,     59.19 
 875.937,     39.00 
 876.233,     92.86 
 876.528,     47.97 
 876.823,    -39.56 
 877.119,     21.04 
 877.414,     23.29 
 877.709,     61.44 
 878.004,     36.75 
 878.299,    -32.82 
 878.594,    -84.44 
 878.889,     -3.65 
 879.184,    -14.87 
 879.479,    -66.49 
 879.773,     14.31 
 880.068,     63.68 
 880.363,      3.09 
 880.657,    -35.07 
 880.952,      5.33 
 881.246,    -14.87 
