Wavelength,Intensity
 629.807,     54.00 
 630.143,    112.36 
 630.478,    141.53 
 630.813,    103.38 
 631.149,     76.45 
 631.484,     15.85 
 631.819,     -4.35 
 632.154,     65.23 
 632.489,      4.63 
 632.824,     54.00 
 633.159,    -35.77 
 633.494,      9.12 
 633.829,      9.12 
 634.164,     89.91 
 634.498,     38.29 
 634.833,     69.72 
 635.168,     31.56 
 635.502,    -35.77 
 635.837,     89.91 
 636.171,     13.61 
 636.506,     62.98 
 636.840,     80.94 
 637.175,    128.07 
 637.509,     11.36 
 637.843,     92.16 
 638.177,     78.69 
 638.512,     56.25 
 638.846,    119.09 
 639.180,     98.89 
 639.514,     83.18 
 639.848,     33.81 
 640.182,      9.12 
 640.516,     76.45 
 640.850,     18.10 
 641.183,     27.07 
 641.517,     33.81 
 641.851,    -15.57 
 642.184,      0.14 
 642.518,     22.58 
 642.852,     22.58 
 643.185,    103.38 
 643.519,    -26.79 
 643.852,    716.09 
 644.185,     80.94 
 644.519,     56.25 
 644.852,     87.67 
 645.185,     49.52 
 645.519,     65.23 
 645.852,    134.80 
 646.185,     67.47 
 646.518,    139.29 
 646.851,    150.51 
 647.184,     56.25 
 647.517,     56.25 
 647.849,     22.58 
 648.182,     45.03 
 648.515,     80.94 
 648.848,     58.49 
 649.180,     33.81 
 649.513,     54.00 
 649.846,    130.31 
 650.178,    150.51 
 650.511,    206.62 
 650.843,     89.91 
 651.175,    211.11 
 651.508,    114.60 
 651.840,    137.05 
 652.172,    211.11 
 652.504,    285.17 
 652.837,    316.59 
 653.169,    475.94 
 653.501,    359.24 
 653.833,    314.35 
 654.165,    381.68 
 654.496,    487.16 
 654.828,    529.81 
 655.160,    698.13 
 655.492,   1077.43 
 655.824,   1999.86 
 656.155,   8723.93 
 656.487,  62415.49 
 656.818,  64309.73 
 657.150,  64309.73 
 657.481,  64309.73 
 657.813,  32527.49 
 658.144,  12027.61 
 658.475,   5009.53 
 658.807,   2334.26 
 659.138,   1151.49 
 659.469,    832.79 
 659.800,    536.54 
 660.131,    383.92 
 660.462,    379.44 
 660.793,    269.46 
 661.124,    211.11 
 661.455,    222.33 
 661.786,    179.69 
 662.117,    233.55 
 662.448,    128.07 
 662.778,    195.40 
 663.109,    119.09 
 663.440,     85.43 
 663.770,     69.72 
 664.101,    112.36 
 664.431,     76.45 
 664.761,    103.38 
 665.092,    103.38 
 665.422,     54.00 
 665.752,    152.76 
 666.083,     22.58 
 666.413,     78.69 
 666.743,     94.40 
 667.073,    116.85 
 667.403,    130.31 
 667.733,    -40.26 
 668.063,      0.14 
 668.393,    -15.57 
 668.723,     54.00 
 669.052,     40.54 
 669.382,     38.29 
 669.712,     45.03 
 670.041,     62.98 
 670.371,     22.58 
 670.700,     74.20 
 671.030,     47.27 
 671.359,     20.34 
 671.689,    121.34 
 672.018,     18.10 
 672.347,     -4.35 
 672.677,     92.16 
 673.006,     29.32 
 673.335,      9.12 
 673.664,     69.72 
 673.993,    -20.06 
 674.322,    -38.01 
 674.651,     51.76 
 674.980,     94.40 
 675.309,     13.61 
 675.638,     27.07 
 675.966,     54.00 
 676.295,     76.45 
 676.624,     27.07 
 676.952,     -4.35 
 677.281,     20.34 
 677.610,     51.76 
 677.938,     62.98 
 678.266,     18.10 
 678.595,     20.34 
 678.923,    -35.77 
 679.251,     49.52 
 679.580,     40.54 
 679.908,    -24.55 
 680.236,     51.76 
 680.564,     36.05 
 680.892,     -8.84 
 681.220,     29.32 
 681.548,     40.54 
 681.876,      0.14 
 682.204,     56.25 
 682.531,    -15.57 
 682.859,     56.25 
 683.187,      4.63 
 683.514,     13.61 
 683.842,    -24.55 
 684.170,    -17.81 
 684.497,    -15.57 
 684.825,     56.25 
 685.152,     42.78 
 685.479,    103.38 
 685.807,     67.47 
 686.134,     22.58 
 686.461,      6.87 
 686.788,     31.56 
 687.115,     -8.84 
 687.442,     33.81 
 687.769,     -8.84 
 688.096,    -29.04 
 688.423,     47.27 
 688.750,    -53.72 
 689.077,     18.10 
 689.404,    -35.77 
 689.730,    -29.04 
 690.057,    -11.08 
 690.384,     56.25 
 690.710,     29.32 
 691.037,     51.76 
 691.363,     15.85 
 691.689,     87.67 
 692.016,     60.74 
 692.342,     62.98 
 692.668,     18.10 
 692.995,     15.85 
 693.321,     31.56 
 693.647,    105.62 
 693.973,     -2.10 
 694.299,     76.45 
 694.625,     62.98 
 694.951,    -58.21 
 695.277,      9.12 
 695.603,     15.85 
 695.928,     11.36 
 696.254,    125.82 
 696.580,     33.81 
 696.905,     22.58 
 697.231,      9.12 
 697.557,      4.63 
 697.882,      9.12 
 698.207,     33.81 
 698.533,      4.63 
 698.858,      9.12 
 699.183,     56.25 
 699.509,     42.78 
 699.834,    -13.33 
 700.159,     33.81 
 700.484,     85.43 
 700.809,     74.20 
 701.134,     33.81 
 701.459,    101.14 
 701.784,     15.85 
 702.109,     20.34 
 702.434,     -2.10 
 702.758,     87.67 
 703.083,      6.87 
 703.408,     20.34 
 703.732,     22.58 
 704.057,     54.00 
 704.381,     -8.84 
 704.706,    -31.28 
 705.030,      0.14 
 705.354,    -24.55 
 705.679,     36.05 
 706.003,      6.87 
 706.327,      2.38 
 706.651,   -105.34 
 706.975,    -20.06 
 707.299,     65.23 
 707.623,      9.12 
 707.947,    119.09 
 708.271,     56.25 
 708.595,     69.72 
 708.919,      2.38 
 709.243,     18.10 
 709.566,    -22.30 
 709.890,    -60.46 
 710.214,    -22.30 
 710.537,     58.49 
 710.861,     18.10 
 711.184,    -40.26 
 711.507,    -17.81 
 711.831,      0.14 
 712.154,    -40.26 
 712.477,     22.58 
 712.801,     40.54 
 713.124,     29.32 
 713.447,     49.52 
 713.770,     62.98 
 714.093,     33.81 
 714.416,     24.83 
 714.739,    -17.81 
 715.061,     31.56 
 715.384,    -13.33 
 715.707,     36.05 
 716.030,    -13.33 
 716.352,     71.96 
 716.675,     -6.59 
 716.998,    -31.28 
 717.320,    -22.30 
 717.642,     -8.84 
 717.965,      4.63 
 718.287,     89.91 
 718.610,     11.36 
 718.932,    -24.55 
 719.254,     24.83 
 719.576,     -6.59 
 719.898,     65.23 
 720.220,     31.56 
 720.542,    -29.04 
 720.864,     11.36 
 721.186,    -42.50 
 721.508,     24.83 
 721.830,     13.61 
 722.152,     42.78 
 722.473,     38.29 
 722.795,     11.36 
 723.116,     36.05 
 723.438,    -64.95 
 723.760,    -33.52 
 724.081,     45.03 
 724.402,     67.47 
 724.724,    -13.33 
 725.045,    -26.79 
 725.366,     29.32 
 725.687,     51.76 
 726.009,     24.83 
 726.330,     13.61 
 726.651,     54.00 
 726.972,     -8.84 
 727.293,     29.32 
 727.614,     60.74 
 727.934,     58.49 
 728.255,     92.16 
 728.576,     51.76 
 728.897,     33.81 
 729.217,     33.81 
 729.538,    -35.77 
 729.858,     20.34 
 730.179,      0.14 
 730.499,     38.29 
 730.820,    -17.81 
 731.140,     -6.59 
 731.460,     45.03 
 731.781,     -6.59 
 732.101,     56.25 
 732.421,     62.98 
 732.741,     62.98 
 733.061,     36.05 
 733.381,     45.03 
 733.701,     51.76 
 734.021,     60.74 
 734.341,    119.09 
 734.661,     40.54 
 734.980,      6.87 
 735.300,      9.12 
 735.620,     24.83 
 735.939,     54.00 
 736.259,      4.63 
 736.578,     45.03 
 736.898,      9.12 
 737.217,     40.54 
 737.536,    114.60 
 737.856,    -17.81 
 738.175,     -2.10 
 738.494,     -8.84 
 738.813,     33.81 
 739.132,    -11.08 
 739.451,    -33.52 
 739.770,     94.40 
 740.089,     76.45 
 740.408,     11.36 
 740.727,     67.47 
 741.046,    -58.21 
 741.364,     36.05 
 741.683,     18.10 
 742.002,     13.61 
 742.320,     31.56 
 742.639,     51.76 
 742.957,     -2.10 
 743.276,     15.85 
 743.594,    -22.30 
 743.912,     31.56 
 744.231,    -33.52 
 744.549,     -4.35 
 744.867,     -8.84 
 745.185,     27.07 
 745.503,     40.54 
 745.821,     71.96 
 746.139,     62.98 
 746.457,     18.10 
 746.775,    345.77 
 747.093,     -4.35 
 747.410,     -8.84 
 747.728,      9.12 
 748.046,     62.98 
 748.363,     38.29 
 748.681,    -17.81 
 748.998,      9.12 
 749.316,    -38.01 
 749.633,   -100.86 
 749.951,      4.63 
 750.268,    -26.79 
 750.585,     74.20 
 750.902,     31.56 
 751.220,     -8.84 
 751.537,    -40.26 
 751.854,    -26.79 
 752.171,     38.29 
 752.488,    -71.68 
 752.805,     40.54 
 753.121,     29.32 
 753.438,     18.10 
 753.755,     98.89 
 754.072,     27.07 
 754.388,     36.05 
 754.705,     40.54 
 755.021,     40.54 
 755.338,      9.12 
 755.654,     20.34 
 755.971,    -42.50 
 756.287,    -31.28 
 756.603,      6.87 
 756.919,      9.12 
 757.236,     60.74 
 757.552,     -6.59 
 757.868,     27.07 
 758.184,     45.03 
 758.500,      0.14 
 758.816,    -22.30 
 759.132,     40.54 
 759.447,     29.32 
 759.763,    -15.57 
 760.079,      4.63 
 760.395,     20.34 
 760.710,      0.14 
 761.026,    -29.04 
 761.341,    -38.01 
 761.657,    -38.01 
 761.972,     11.36 
 762.287,    110.11 
 762.603,     67.47 
 762.918,     47.27 
 763.233,     18.10 
 763.548,     47.27 
 763.863,    134.80 
 764.178,     27.07 
 764.493,    -53.72 
 764.808,     45.03 
 765.123,    -35.77 
 765.438,     27.07 
 765.753,     20.34 
 766.068,      0.14 
 766.382,     54.00 
 766.697,     65.23 
 767.011,    -31.28 
 767.326,    -31.28 
 767.640,      0.14 
 767.955,     31.56 
 768.269,     92.16 
 768.584,     83.18 
 768.898,    -42.50 
 769.212,     -6.59 
 769.526,     45.03 
 769.840,     40.54 
 770.154,     -4.35 
 770.468,     20.34 
 770.782,     78.69 
 771.096,      6.87 
 771.410,      2.38 
 771.724,     24.83 
 772.038,     62.98 
 772.351,    -26.79 
 772.665,     42.78 
 772.979,     54.00 
 773.292,      9.12 
 773.606,     71.96 
 773.919,     -4.35 
 774.232,      4.63 
 774.546,     96.65 
 774.859,    103.38 
 775.172,     36.05 
 775.486,     42.78 
 775.799,      0.14 
 776.112,    -11.08 
 776.425,    -40.26 
 776.738,     65.23 
 777.051,    224.58 
 777.364,    725.07 
 777.676,   1160.47 
 777.989,    904.61 
 778.302,    489.41 
 778.614,    332.30 
 778.927,    134.80 
 779.240,    215.60 
 779.552,     65.23 
 779.865,    567.96 
 780.177,     65.23 
 780.489,    -33.52 
 780.802,     58.49 
 781.114,    -49.24 
 781.426,     40.54 
 781.738,     27.07 
 782.050,    -38.01 
 782.362,     54.00 
 782.674,      6.87 
 782.986,    -17.81 
 783.298,     15.85 
 783.610,     20.34 
 783.922,     18.10 
 784.233,     11.36 
 784.545,     62.98 
 784.857,     22.58 
 785.168,    -26.79 
 785.480,    -24.55 
 785.791,    -40.26 
 786.103,    -46.99 
 786.414,    -22.30 
 786.725,     56.25 
 787.037,    -42.50 
 787.348,     42.78 
 787.659,    -22.30 
 787.970,    -17.81 
 788.281,     54.00 
 788.592,     11.36 
 788.903,    -55.97 
 789.214,      6.87 
 789.525,     29.32 
 789.836,      6.87 
 790.146,    -53.72 
 790.457,     31.56 
 790.768,     47.27 
 791.078,     27.07 
 791.389,     31.56 
 791.699,    -53.72 
 792.010,     29.32 
 792.320,     40.54 
 792.630,    -15.57 
 792.940,     65.23 
 793.251,     15.85 
 793.561,     96.65 
 793.871,     27.07 
 794.181,    -13.33 
 794.491,    -13.33 
 794.801,      4.63 
 795.111,     54.00 
 795.421,     31.56 
 795.730,     -8.84 
 796.040,     -8.84 
 796.350,     67.47 
 796.659,    -76.17 
 796.969,      4.63 
 797.279,    -76.17 
 797.588,     -4.35 
 797.897,    -13.33 
 798.207,    -29.04 
 798.516,    -33.52 
 798.825,    -20.06 
 799.135,      4.63 
 799.444,     13.61 
 799.753,     -4.35 
 800.062,     74.20 
 800.371,     20.34 
 800.680,     33.81 
 800.989,      0.14 
 801.298,    -60.46 
 801.606,     13.61 
 801.915,    -11.08 
 802.224,     -8.84 
 802.532,    -49.24 
 802.841,     22.58 
 803.149,    -69.43 
 803.458,    -26.79 
 803.766,    -20.06 
 804.075,     -8.84 
 804.383,    -38.01 
 804.691,     -6.59 
 804.999,    -71.68 
 805.308,     42.78 
 805.616,     20.34 
 805.924,    -73.92 
 806.232,      4.63 
 806.540,     36.05 
 806.848,    -55.97 
 807.155,    105.62 
 807.463,    -49.24 
 807.771,     20.34 
 808.079,    -11.08 
 808.386,    -15.57 
 808.694,     20.34 
 809.001,    -26.79 
 809.309,    -11.08 
 809.616,     18.10 
 809.924,     36.05 
 810.231,    -15.57 
 810.538,     27.07 
 810.845,      6.87 
 811.152,    -31.28 
 811.460,    -42.50 
 811.767,    -33.52 
 812.074,    -89.63 
 812.380,    -17.81 
 812.687,     42.78 
 812.994,     22.58 
 813.301,     11.36 
 813.608,     42.78 
 813.914,     18.10 
 814.221,     20.34 
 814.527,     -4.35 
 814.834,    -87.39 
 815.140,    -26.79 
 815.447,     -6.59 
 815.753,     13.61 
 816.059,     51.76 
 816.366,     24.83 
 816.672,      4.63 
 816.978,    -55.97 
 817.284,    -91.88 
 817.590,    -73.92 
 817.896,    -26.79 
 818.202,    -24.55 
 818.508,     31.56 
 818.814,    -69.43 
 819.119,    -31.28 
 819.425,    -53.72 
 819.731,      9.12 
 820.036,    -13.33 
 820.342,     -6.59 
 820.647,     45.03 
 820.953,     42.78 
 821.258,     74.20 
 821.564,    -11.08 
 821.869,     13.61 
 822.174,    -55.97 
 822.479,     31.56 
 822.784,    -96.37 
 823.089,    -20.06 
 823.394,    -29.04 
 823.699,    -42.50 
 824.004,     18.10 
 824.309,     40.54 
 824.614,     38.29 
 824.919,    -13.33 
 825.223,    -42.50 
 825.528,    -13.33 
 825.833,     -2.10 
 826.137,      2.38 
 826.442,    -17.81 
 826.746,     -8.84 
 827.050,     18.10 
 827.355,    -78.41 
 827.659,     42.78 
 827.963,     54.00 
 828.267,     31.56 
 828.571,    -58.21 
 828.875,     45.03 
 829.179,    -13.33 
 829.483,    -29.04 
 829.787,    -35.77 
 830.091,    -62.70 
 830.395,    -24.55 
 830.699,    -15.57 
 831.002,    -42.50 
 831.306,    -35.77 
 831.609,    -62.70 
 831.913,    -22.30 
 832.216,     56.25 
 832.520,     18.10 
 832.823,     11.36 
 833.126,     74.20 
 833.430,     31.56 
 833.733,      6.87 
 834.036,     18.10 
 834.339,     22.58 
 834.642,     -2.10 
 834.945,    -87.39 
 835.248,      6.87 
 835.551,     56.25 
 835.854,    -17.81 
 836.156,     -2.10 
 836.459,    -60.46 
 836.762,    -53.72 
 837.064,     36.05 
 837.367,      0.14 
 837.669,    -31.28 
 837.972,    -58.21 
 838.274,     -2.10 
 838.576,     29.32 
 838.879,     33.81 
 839.181,     -4.35 
 839.483,     -2.10 
 839.785,    -24.55 
 840.087,    -11.08 
 840.389,     36.05 
 840.691,    -24.55 
 840.993,    -67.19 
 841.295,     11.36 
 841.597,    -20.06 
 841.898,     40.54 
 842.200,     69.72 
 842.502,    -31.28 
 842.803,      2.38 
 843.105,      9.12 
 843.406,     -8.84 
 843.708,    -31.28 
 844.009,    -11.08 
 844.310,    -44.75 
 844.611,    -40.26 
 844.913,     -6.59 
 845.214,    157.24 
 845.515,    186.42 
 845.816,    114.60 
 846.117,     92.16 
 846.418,    107.87 
 846.719,     29.32 
 847.019,     58.49 
 847.320,     20.34 
 847.621,     13.61 
 847.921,    -17.81 
 848.222,     -6.59 
 848.523,     15.85 
 848.823,    -22.30 
 849.123,    -64.95 
 849.424,    -22.30 
 849.724,    -44.75 
 850.024,    -24.55 
 850.325,    -38.01 
 850.625,    -51.48 
 850.925,    -33.52 
 851.225,    -64.95 
 851.525,     42.78 
 851.825,     54.00 
 852.125,     11.36 
 852.425,    -33.52 
 852.724,    -11.08 
 853.024,     74.20 
 853.324,     27.07 
 853.623,     49.52 
 853.923,     24.83 
 854.222,     -4.35 
 854.522,      4.63 
 854.821,     45.03 
 855.120,    -22.30 
 855.420,    -35.77 
 855.719,     -8.84 
 856.018,     45.03 
 856.317,    -38.01 
 856.616,    -40.26 
 856.915,     36.05 
 857.214,     11.36 
 857.513,     18.10 
 857.812,     15.85 
 858.111,    -58.21 
 858.409,    -22.30 
 858.708,      6.87 
 859.007,     11.36 
 859.305,      4.63 
 859.604,     45.03 
 859.902,     15.85 
 860.201,    -62.70 
 860.499,    -35.77 
 860.797,    -15.57 
 861.096,     33.81 
 861.394,     11.36 
 861.692,      4.63 
 861.990,     15.85 
 862.288,    -29.04 
 862.586,    -44.75 
 862.884,    -55.97 
 863.182,     22.58 
 863.479,    -13.33 
 863.777,     18.10 
 864.075,    -53.72 
 864.373,    -49.24 
 864.670,     -2.10 
 864.968,      4.63 
 865.265,    -24.55 
 865.563,     -4.35 
 865.860,     76.45 
 866.157,     -4.35 
 866.454,    -29.04 
 866.752,    -11.08 
 867.049,    -13.33 
 867.346,     15.85 
 867.643,     22.58 
 867.940,     13.61 
 868.237,      0.14 
 868.534,    -11.08 
 868.830,    -38.01 
 869.127,    -40.26 
 869.424,     13.61 
 869.720,    -49.24 
 870.017,     24.83 
 870.314,    -55.97 
 870.610,      9.12 
 870.906,    -31.28 
 871.203,     18.10 
 871.499,     40.54 
 871.795,      9.12 
 872.092,     -8.84 
 872.388,     27.07 
 872.684,    -22.30 
 872.980,    -31.28 
 873.276,    -29.04 
 873.572,    -46.99 
 873.868,      0.14 
 874.163,    -38.01 
 874.459,      6.87 
 874.755,      4.63 
 875.051,     -8.84 
 875.346,    -35.77 
 875.642,    -24.55 
 875.937,     36.05 
 876.233,    -13.33 
 876.528,    -29.04 
 876.823,     80.94 
 877.119,      6.87 
 877.414,    -44.75 
 877.709,     22.58 
 878.004,    -24.55 
 878.299,    -42.50 
 878.594,    -42.50 
 878.889,     18.10 
 879.184,      9.12 
 879.479,      2.38 
 879.773,    -55.97 
 880.068,    -33.52 
 880.363,     -4.35 
 880.657,    -24.55 
 880.952,     -8.84 
 881.246,    -42.50 
