Wavelength,Intensity
 618.040,   3566.69 
 618.377,   1470.47 
 618.714,    761.26 
 619.051,    408.89 
 619.388,    271.99 
 619.725,    307.90 
 620.061,    233.83 
 620.398,    202.41 
 620.735,    135.08 
 621.071,    191.19 
 621.408,    153.04 
 621.745,    476.22 
 622.081,   3133.53 
 622.417,  11058.33 
 622.754,  18316.56 
 623.090,   9298.76 
 623.427,   3508.34 
 623.763,   1263.99 
 624.099,    521.11 
 624.435,    321.36 
 624.771,    184.46 
 625.107,    197.92 
 625.443,    209.15 
 625.779,    188.95 
 626.115,    256.28 
 626.451,    473.98 
 626.787,   1549.02 
 627.123,   9877.80 
 627.459,  25410.94 
 627.794,  27244.58 
 628.130,   9494.02 
 628.465,   3752.97 
 628.801,   1522.09 
 629.137,    658.02 
 629.472,    390.94 
 629.807,    377.47 
 630.143,    368.49 
 630.478,    545.80 
 630.813,   2496.14 
 631.149,   8452.64 
 631.484,  13361.03 
 631.819,   6744.69 
 632.154,   2799.12 
 632.489,   1252.77 
 632.824,    745.54 
 633.159,    687.19 
 633.494,   1813.86 
 633.829,  14629.09 
 634.164,  42259.27 
 634.498,  52830.16 
 634.833,  23707.48 
 635.168,   8647.90 
 635.502,   3533.03 
 635.837,   1423.34 
 636.171,    860.01 
 636.506,    570.49 
 636.840,    530.09 
 637.175,    505.40 
 637.509,    543.55 
 637.843,    613.13 
 638.177,   1133.82 
 638.512,   5368.90 
 638.846,  27971.75 
 639.180,  50976.33 
 639.514,  37905.24 
 639.848,  13690.95 
 640.182,   7914.00 
 640.516,  27134.60 
 640.850,  64336.94 
 641.183,  64336.94 
 641.517,  64336.94 
 641.851,  27581.23 
 642.184,  10820.43 
 642.518,   4529.52 
 642.852,   1944.03 
 643.185,   1039.55 
 643.519,    718.61 
 643.852,   1021.60 
 644.185,    426.85 
 644.519,    294.43 
 644.852,    260.77 
 645.185,    278.72 
 645.519,    278.72 
 645.852,    249.54 
 646.185,    119.37 
 646.518,    159.77 
 646.851,    121.62 
 647.184,    148.55 
 647.517,    215.88 
 647.849,    148.55 
 648.182,    117.13 
 648.515,    157.53 
 648.848,    197.92 
 649.180,    233.83 
 649.513,    260.77 
 649.846,    285.45 
 650.178,    583.95 
 650.511,    925.09 
 650.843,   6434.97 
 651.175,  35541.94 
 651.508,  56427.85 
 651.840,  42892.18 
 652.172,  15060.00 
 652.504,   6410.28 
 652.837,   2736.28 
 653.169,   1371.72 
 653.501,   3061.71 
 653.833,  12101.95 
 654.165,  20262.41 
 654.496,  12613.66 
 654.828,   4583.38 
 655.160,   1973.20 
 655.492,    902.65 
 655.824,    447.05 
 656.155,    321.36 
 656.487,    265.25 
 656.818,    245.05 
 657.150,    141.81 
 657.481,    130.59 
 657.813,    135.08 
 658.144,    101.42 
 658.475,     81.22 
 658.807,    117.13 
 659.138,    139.57 
 659.469,    236.08 
 659.800,    478.47 
 660.131,   3402.85 
 660.462,  13773.99 
 660.793,  20536.22 
 661.124,  11042.62 
 661.455,   4246.73 
 661.786,   1959.74 
 662.117,    857.76 
 662.448,    337.07 
 662.778,    182.21 
 663.109,    146.30 
 663.440,     67.75 
 663.770,    103.66 
 664.101,    150.79 
 664.431,    119.37 
 664.761,    153.04 
 665.092,     96.93 
 665.422,    188.95 
 665.752,    170.99 
 666.083,    164.26 
 666.413,    204.66 
 666.743,    213.63 
 667.073,    195.68 
 667.403,    330.34 
 667.733,    835.32 
 668.063,   7310.27 
 668.393,  28429.59 
 668.723,  37478.81 
 669.052,  19786.60 
 669.382,   7467.37 
 669.712,   3144.75 
 670.041,   1378.45 
 670.371,    689.44 
 670.700,    341.56 
 671.030,    328.10 
 671.359,    337.07 
 671.689,    900.40 
 672.018,   7236.20 
 672.347,  20217.52 
 672.677,  20183.85 
 673.006,   9267.34 
 673.335,   3723.80 
 673.664,   1641.04 
 673.993,    761.26 
 674.322,    368.49 
 674.651,    177.72 
 674.980,    200.17 
 675.309,    130.59 
 675.638,     74.48 
 675.966,     83.46 
 676.295,     47.55 
 676.624,     27.35 
 676.952,     90.19 
 677.281,     81.22 
 677.610,     54.29 
 677.938,     -1.82 
 678.266,     13.89 
 678.595,    -13.05 
 678.923,    -39.98 
 679.251,     81.22 
 679.580,     61.02 
 679.908,     34.09 
 680.236,     49.80 
 680.564,    -24.27 
 680.892,    -26.51 
 681.220,      4.91 
 681.548,     38.57 
 681.876,     -1.82 
 682.204,     90.19 
 682.531,     11.64 
 682.859,     -1.82 
 683.187,     31.84 
 683.514,     85.71 
 683.842,      0.42 
 684.170,     -6.31 
 684.497,    -15.29 
 684.825,    -75.89 
 685.152,     -1.82 
 685.479,     36.33 
 685.807,     25.11 
 686.134,     49.80 
 686.461,     40.82 
 686.788,    -26.51 
 687.115,      9.40 
 687.442,    -17.53 
 687.769,    -46.71 
 688.096,      0.42 
 688.423,    -66.91 
 688.750,     43.06 
 689.077,     22.86 
 689.404,    126.10 
 689.730,     72.24 
 690.057,     38.57 
 690.384,     56.53 
 690.710,     99.17 
 691.037,     81.22 
 691.363,    103.66 
 691.689,    126.10 
 692.016,    123.86 
 692.342,    179.97 
 692.668,    460.51 
 692.995,   2684.66 
 693.321,  17728.54 
 693.647,  31279.92 
 693.973,  20821.25 
 694.299,   8991.28 
 694.625,   3977.41 
 694.951,   1874.45 
 695.277,    864.50 
 695.603,    379.72 
 695.928,    301.16 
 696.254,    175.48 
 696.580,     83.46 
 696.905,    112.64 
 697.231,     78.97 
 697.557,     34.09 
 697.882,     61.02 
 698.207,     83.46 
 698.533,     72.24 
 698.858,    126.10 
 699.183,     70.00 
 699.509,    126.10 
 699.834,     61.02 
 700.159,    139.57 
 700.484,    175.48 
 700.809,    119.37 
 701.134,    132.84 
 701.459,    166.50 
 701.784,    182.21 
 702.109,    337.07 
 702.434,    673.73 
 702.758,   2163.97 
 703.083,   4617.05 
 703.408,  21918.74 
 703.732,  59226.55 
 704.057,  58753.00 
 704.381,  36747.15 
 704.706,  15374.21 
 705.030,   7139.70 
 705.354,   3380.41 
 705.679,   1499.65 
 706.003,    785.94 
 706.327,    727.59 
 706.651,    608.64 
 706.975,    415.63 
 707.299,    224.86 
 707.623,    157.53 
 707.947,    108.15 
 708.271,    128.35 
 708.595,    135.08 
 708.919,     94.68 
 709.243,     81.22 
 709.566,     56.53 
 709.890,     16.13 
 710.214,     43.06 
 710.537,     13.89 
 710.861,     29.60 
 711.184,     61.02 
 711.507,     81.22 
 711.831,     -8.56 
 712.154,     72.24 
 712.477,     63.26 
 712.801,     -1.82 
 713.124,     34.09 
 713.447,     36.33 
 713.770,     38.57 
 714.093,      7.15 
 714.416,     43.06 
 714.739,     47.55 
 715.061,     29.60 
 715.384,     76.73 
 715.707,     87.95 
 716.030,      7.15 
 716.352,     81.22 
 716.675,     16.13 
 716.998,     96.93 
 717.320,    431.34 
 717.642,   3230.04 
 717.965,   6100.56 
 718.287,   4217.55 
 718.610,   2267.21 
 718.932,   1028.33 
 719.254,    523.35 
 719.576,    276.48 
 719.898,     90.19 
 720.220,     70.00 
 720.542,     67.75 
 720.864,     49.80 
 721.186,     18.38 
 721.508,     74.48 
 721.830,    101.42 
 722.152,    108.15 
 722.473,     65.51 
 722.795,    103.66 
 723.116,    121.62 
 723.438,     96.93 
 723.760,    184.46 
 724.081,    411.14 
 724.402,   1679.19 
 724.724,  14314.88 
 725.045,  30732.30 
 725.366,  21615.75 
 725.687,  11394.98 
 726.009,   5056.94 
 726.330,   2446.76 
 726.651,   1205.64 
 726.972,    512.13 
 727.293,    224.86 
 727.614,    179.97 
 727.934,     40.82 
 728.255,      2.67 
 728.576,     78.97 
 728.897,    117.13 
 729.217,     56.53 
 729.538,     54.29 
 729.858,     56.53 
 730.179,     56.53 
 730.499,    -22.02 
 730.820,     22.86 
 731.140,    -26.51 
 731.460,     11.64 
 731.781,    -28.76 
 732.101,     13.89 
 732.421,     29.60 
 732.741,    -53.44 
 733.061,     18.38 
 733.381,    -46.71 
 733.701,    -17.53 
 734.021,      4.91 
 734.341,     -1.82 
 734.661,    -28.76 
 734.980,     54.29 
 735.300,     56.53 
 735.620,     18.38 
 735.939,    103.66 
 736.259,     29.60 
 736.578,    -53.44 
 736.898,     18.38 
 737.217,    -15.29 
 737.536,    -28.76 
 737.856,      7.15 
 738.175,     -1.82 
 738.494,      2.67 
 738.813,    -37.73 
 739.132,    -46.71 
 739.451,    -17.53 
 739.770,     -6.31 
 740.089,      7.15 
 740.408,      2.67 
 740.727,     74.48 
 741.046,      4.91 
 741.364,    -78.13 
 741.683,     18.38 
 742.002,     40.82 
 742.320,     25.11 
 742.639,     13.89 
 742.957,     56.53 
 743.276,    114.88 
 743.594,    220.37 
 743.912,   1694.90 
 744.231,   6654.92 
 744.549,   6096.07 
 744.867,   3488.14 
 745.185,   1764.48 
 745.503,    889.18 
 745.821,    359.52 
 746.139,    175.48 
 746.457,    101.42 
 746.775,    381.96 
 747.093,     74.48 
 747.410,     49.80 
 747.728,     81.22 
 748.046,     63.26 
 748.363,     18.38 
 748.681,    117.13 
 748.998,    613.13 
 749.316,   1322.34 
 749.633,    871.23 
 749.951,    516.62 
 750.268,    321.36 
 750.585,    215.88 
 750.902,    175.48 
 751.220,     56.53 
 751.537,     -6.31 
 751.854,    -35.49 
 752.171,     83.46 
 752.488,    -39.98 
 752.805,    -24.27 
 753.121,    110.39 
 753.438,    144.06 
 753.755,    723.10 
 754.072,   1030.58 
 754.388,    705.15 
 754.705,    853.27 
 755.021,    541.31 
 755.338,    285.45 
 755.654,    240.57 
 755.971,     99.17 
 756.287,    108.15 
 756.603,     85.71 
 756.919,     47.55 
 757.236,     54.29 
 757.552,      9.40 
 757.868,    -22.02 
 758.184,    -80.38 
 758.500,    -15.29 
 758.816,     29.60 
 759.132,     34.09 
 759.447,    -51.20 
 759.763,    -71.40 
 760.079,      4.91 
 760.395,    -15.29 
 760.710,     61.02 
 761.026,      9.40 
 761.341,     54.29 
 761.657,     27.35 
 761.972,      4.91 
 762.287,      4.91 
 762.603,     36.33 
 762.918,    -10.80 
 763.233,    -46.71 
 763.548,     -6.31 
 763.863,    -39.98 
 764.178,    -57.93 
 764.493,    -31.00 
 764.808,    -35.49 
 765.123,      7.15 
 765.438,    -15.29 
 765.753,     25.11 
 766.068,    -31.00 
 766.382,    -75.89 
 766.697,     11.64 
 767.011,    -57.93 
 767.326,    -13.05 
 767.640,    -10.80 
 767.955,    -39.98 
 768.269,    -64.67 
 768.584,     29.60 
 768.898,    -17.53 
 769.212,    -73.64 
 769.526,    -71.40 
 769.840,    -75.89 
 770.154,     11.64 
 770.468,    -48.95 
 770.782,     25.11 
 771.096,     -1.82 
 771.410,      7.15 
 771.724,    -71.40 
 772.038,    -33.24 
 772.351,    -22.02 
 772.665,    -42.22 
 772.979,     38.57 
 773.292,      0.42 
 773.606,     34.09 
 773.919,    -13.05 
 774.232,    -13.05 
 774.546,    -31.00 
 774.859,    -42.22 
 775.172,    -17.53 
 775.486,    -80.38 
 775.799,     -1.82 
 776.112,      9.40 
 776.425,      7.15 
 776.738,     52.04 
 777.051,    -66.91 
 777.364,     40.82 
 777.676,     83.46 
 777.989,     34.09 
 778.302,    -46.71 
 778.614,     81.22 
 778.927,     18.38 
 779.240,      9.40 
 779.552,    -48.95 
 779.865,    377.47 
 780.177,     49.80 
 780.489,    -33.24 
 780.802,    -31.00 
 781.114,     38.57 
 781.426,     -4.07 
 781.738,      9.40 
 782.050,     92.44 
 782.362,    -15.29 
 782.674,     13.89 
 782.986,    -37.73 
 783.298,    -22.02 
 783.610,     22.86 
 783.922,      9.40 
 784.233,    -37.73 
 784.545,     11.64 
 784.857,     27.35 
 785.168,     11.64 
 785.480,      0.42 
 785.791,    -13.05 
 786.103,     31.84 
 786.414,      9.40 
 786.725,     -1.82 
 787.037,    -64.67 
 787.348,    -35.49 
 787.659,     -4.07 
 787.970,    -10.80 
 788.281,    -42.22 
 788.592,     -6.31 
 788.903,    -17.53 
 789.214,    -17.53 
 789.525,    -46.71 
 789.836,     49.80 
 790.146,    -66.91 
 790.457,    -51.20 
 790.768,    -39.98 
 791.078,    -10.80 
 791.389,    -17.53 
 791.699,     11.64 
 792.010,    -48.95 
 792.320,    -24.27 
 792.630,    -48.95 
 792.940,      0.42 
 793.251,     49.80 
 793.561,    -51.20 
 793.871,      9.40 
 794.181,    -15.29 
 794.491,      9.40 
 794.801,      7.15 
 795.111,     58.77 
 795.421,    -19.78 
 795.730,    -93.84 
 796.040,     -4.07 
 796.350,     29.60 
 796.659,    -71.40 
 796.969,     -6.31 
 797.279,     31.84 
 797.588,     58.77 
 797.897,     -4.07 
 798.207,     -1.82 
 798.516,    -31.00 
 798.825,    -48.95 
 799.135,     25.11 
 799.444,      0.42 
 799.753,    -51.20 
 800.062,     40.82 
 800.371,     38.57 
 800.680,    -26.51 
 800.989,    -51.20 
 801.298,      0.42 
 801.606,     11.64 
 801.915,    -44.47 
 802.224,     34.09 
 802.532,    -10.80 
 802.841,     11.64 
 803.149,    -17.53 
 803.458,     -6.31 
 803.766,     43.06 
 804.075,    -44.47 
 804.383,    -39.98 
 804.691,     20.62 
 804.999,    -46.71 
 805.308,     52.04 
 805.616,      2.67 
 805.924,    -42.22 
 806.232,     -6.31 
 806.540,    -55.69 
 806.848,    -60.18 
 807.155,     22.86 
 807.463,      2.67 
 807.771,      4.91 
 808.079,     13.89 
 808.386,     85.71 
 808.694,    103.66 
 809.001,     47.55 
 809.309,    -15.29 
 809.616,     56.53 
 809.924,      4.91 
 810.231,      0.42 
 810.538,     -4.07 
 810.845,    -31.00 
 811.152,     25.11 
 811.460,     25.11 
 811.767,     -6.31 
 812.074,    -53.44 
 812.380,    -46.71 
 812.687,    -31.00 
 812.994,     -1.82 
 813.301,     27.35 
 813.608,     -8.56 
 813.914,     76.73 
 814.221,     11.64 
 814.527,     49.80 
 814.834,      7.15 
 815.140,     29.60 
 815.447,     52.04 
 815.753,     36.33 
 816.059,     63.26 
 816.366,     38.57 
 816.672,    -44.47 
 816.978,     58.77 
 817.284,     76.73 
 817.590,     29.60 
 817.896,    -26.51 
 818.202,    -31.00 
 818.508,     20.62 
 818.814,    -35.49 
 819.119,     38.57 
 819.425,    -10.80 
 819.731,     52.04 
 820.036,      4.91 
 820.342,     18.38 
 820.647,    -28.76 
 820.953,     74.48 
 821.258,    -33.24 
 821.564,     31.84 
 821.869,    -42.22 
 822.174,    -37.73 
 822.479,    -17.53 
 822.784,    -37.73 
 823.089,     38.57 
 823.394,     27.35 
 823.699,     -8.56 
 824.004,      2.67 
 824.309,    -17.53 
 824.614,     -8.56 
 824.919,    -15.29 
 825.223,     36.33 
 825.528,     18.38 
 825.833,    -10.80 
 826.137,      0.42 
 826.442,     20.62 
 826.746,     36.33 
 827.050,    -48.95 
 827.355,     13.89 
 827.659,    -26.51 
 827.963,     29.60 
 828.267,     58.77 
 828.571,     -6.31 
 828.875,    -10.80 
 829.179,      2.67 
 829.483,     94.68 
 829.787,    -15.29 
 830.091,     31.84 
 830.395,     67.75 
 830.699,     67.75 
 831.002,     92.44 
 831.306,     40.82 
 831.609,    -15.29 
 831.913,    -48.95 
 832.216,     43.06 
 832.520,    -51.20 
 832.823,     13.89 
 833.126,    -57.93 
 833.430,    -26.51 
 833.733,    -84.86 
 834.036,      7.15 
 834.339,    -19.78 
 834.642,      9.40 
 834.945,      4.91 
 835.248,     87.95 
 835.551,     49.80 
 835.854,    -15.29 
 836.156,     70.00 
 836.459,     20.62 
 836.762,     31.84 
 837.064,     45.31 
 837.367,     45.31 
 837.669,     63.26 
 837.972,    130.59 
 838.274,    289.94 
 838.576,    460.51 
 838.879,    413.38 
 839.181,    287.70 
 839.483,    191.19 
 839.785,     63.26 
 840.087,     54.29 
 840.389,     13.89 
 840.691,     25.11 
 840.993,     43.06 
 841.295,    -17.53 
 841.597,     58.77 
 841.898,     20.62 
 842.200,     31.84 
 842.502,     61.02 
 842.803,     36.33 
 843.105,     76.73 
 843.406,     52.04 
 843.708,    -15.29 
 844.009,     54.29 
 844.310,    -84.86 
 844.611,    -17.53 
 844.913,      9.40 
 845.214,     -8.56 
 845.515,     52.04 
 845.816,    -60.18 
 846.117,     20.62 
 846.418,    -44.47 
 846.719,    -28.76 
 847.019,     13.89 
 847.320,     11.64 
 847.621,     36.33 
 847.921,    -44.47 
 848.222,      9.40 
 848.523,     11.64 
 848.823,     -8.56 
 849.123,     74.48 
 849.424,     38.57 
 849.724,     45.31 
 850.024,     90.19 
 850.325,     65.51 
 850.625,    130.59 
 850.925,    105.91 
 851.225,     61.02 
 851.525,     94.68 
 851.825,     70.00 
 852.125,      9.40 
 852.425,     54.29 
 852.724,    -13.05 
 853.024,     22.86 
 853.324,    -48.95 
 853.623,     38.57 
 853.923,      7.15 
 854.222,    -24.27 
 854.522,      0.42 
 854.821,     18.38 
 855.120,      2.67 
 855.420,     54.29 
 855.719,     36.33 
 856.018,    -51.20 
 856.317,     49.80 
 856.616,    -57.93 
 856.915,    -35.49 
 857.214,     25.11 
 857.513,     13.89 
 857.812,     25.11 
 858.111,     -8.56 
 858.409,    -33.24 
 858.708,     25.11 
 859.007,     18.38 
 859.305,    -48.95 
 859.604,     47.55 
 859.902,     72.24 
 860.201,    -17.53 
 860.499,     45.31 
 860.797,    -31.00 
 861.096,     11.64 
 861.394,     85.71 
 861.692,    -35.49 
 861.990,     18.38 
 862.288,     29.60 
 862.586,     38.57 
 862.884,     11.64 
 863.182,     31.84 
 863.479,     70.00 
 863.777,     -6.31 
 864.075,      0.42 
 864.373,    -28.76 
 864.670,     -1.82 
 864.968,     58.77 
 865.265,      7.15 
 865.563,     20.62 
 865.860,     18.38 
 866.157,     83.46 
 866.454,    -15.29 
 866.752,     90.19 
 867.049,     -6.31 
 867.346,     27.35 
 867.643,     13.89 
 867.940,      2.67 
 868.237,    -48.95 
 868.534,    -22.02 
 868.830,    -22.02 
 869.127,    -78.13 
 869.424,    -75.89 
 869.720,    -15.29 
 870.017,     20.62 
 870.314,     54.29 
 870.610,     13.89 
 870.906,    -10.80 
 871.203,    -24.27 
 871.499,    -13.05 
 871.795,     31.84 
 872.092,     29.60 
 872.388,    -33.24 
 872.684,     22.86 
 872.980,     18.38 
 873.276,    -28.76 
 873.572,    101.42 
 873.868,    -51.20 
 874.163,    -10.80 
 874.459,    -17.53 
 874.755,     58.77 
 875.051,    -37.73 
 875.346,     -6.31 
 875.642,      4.91 
 875.937,     -6.31 
 876.233,     18.38 
 876.528,     65.51 
 876.823,     52.04 
 877.119,     22.86 
 877.414,    -44.47 
 877.709,     31.84 
 878.004,     -4.07 
 878.299,     31.84 
 878.594,      7.15 
 878.889,    -44.47 
 879.184,    -78.13 
 879.479,     13.89 
 879.773,     65.51 
 880.068,    -75.89 
 880.363,     31.84 
 880.657,    -75.89 
 880.952,    -17.53 
 881.246,    -53.44 
