Wavelength,Intensity
 335.091,    400.62 
 335.462,    470.19 
 335.833,    436.53 
 336.204,    479.17 
 336.575,    407.35 
 336.945,    485.90 
 337.316,    499.37 
 337.687,    436.53 
 338.058,    443.26 
 338.428,    546.50 
 338.799,    517.32 
 339.169,    537.52 
 339.540,    434.28 
 339.911,    535.28 
 340.281,    528.54 
 340.651,    438.77 
 341.022,    420.82 
 341.392,    492.63 
 341.762,    479.17 
 342.133,    389.39 
 342.503,    452.24 
 342.873,    400.62 
 343.243,    474.68 
 343.613,    409.59 
 343.984,    470.19 
 344.354,    470.19 
 344.724,    638.52 
 345.094,    479.17 
 345.464,    494.88 
 345.833,    566.70 
 346.203,    542.01 
 346.573,    441.01 
 346.943,    506.10 
 347.313,    535.28 
 347.682,    582.41 
 348.052,    465.70 
 348.422,    577.92 
 348.791,    568.94 
 349.161,    586.90 
 349.530,    499.37 
 349.900,    530.79 
 350.269,    537.52 
 350.638,    564.45 
 351.008,    571.19 
 351.377,    494.88 
 351.746,    501.61 
 352.116,    524.06 
 352.485,    517.32 
 352.854,    526.30 
 353.223,    483.66 
 353.592,    506.10 
 353.961,    515.08 
 354.330,    521.81 
 354.699,    521.81 
 355.068,    521.81 
 355.437,    436.53 
 355.806,    465.70 
 356.175,    524.06 
 356.543,    458.97 
 356.912,    398.37 
 357.281,    539.77 
 357.650,    449.99 
 358.018,    557.72 
 358.387,    488.15 
 358.755,    452.24 
 359.124,    438.77 
 359.492,    494.88 
 359.861,    510.59 
 360.229,    476.92 
 360.597,    409.59 
 360.966,    391.64 
 361.334,    445.50 
 361.702,    447.75 
 362.070,    546.50 
 362.438,    425.30 
 362.807,    497.12 
 363.175,    497.12 
 363.543,    434.28 
 363.911,    434.28 
 364.279,    445.50 
 364.646,    521.81 
 365.014,    512.83 
 365.382,    490.39 
 365.750,    506.10 
 366.118,    461.21 
 366.485,    470.19 
 366.853,    481.41 
 367.221,    512.83 
 367.588,    449.99 
 367.956,    535.28 
 368.323,    436.53 
 368.691,    499.37 
 369.058,    528.54 
 369.426,    530.79 
 369.793,    479.17 
 370.160,    481.41 
 370.528,    481.41 
 370.895,    501.61 
 371.262,    517.32 
 371.629,    528.54 
 371.996,    488.15 
 372.363,    454.48 
 372.730,    488.15 
 373.097,    463.46 
 373.464,    492.63 
 373.831,    454.48 
 374.198,    546.50 
 374.565,    494.88 
 374.932,    438.77 
 375.299,    438.77 
 375.665,    497.12 
 376.032,    425.30 
 376.399,    441.01 
 376.765,    494.88 
 377.132,    454.48 
 377.498,    463.46 
 377.865,    485.90 
 378.231,    497.12 
 378.598,    485.90 
 378.964,    506.10 
 379.331,    472.44 
 379.697,    519.57 
 380.063,    463.46 
 380.429,    524.06 
 380.795,    470.19 
 381.162,    611.59 
 381.528,    533.03 
 381.894,    467.95 
 382.260,    528.54 
 382.626,    441.01 
 382.992,    497.12 
 383.358,    488.15 
 383.723,    526.30 
 384.089,    474.68 
 384.455,    517.32 
 384.821,    454.48 
 385.186,    483.66 
 385.552,    429.79 
 385.918,    465.70 
 386.283,    524.06 
 386.649,    458.97 
 387.014,    510.59 
 387.380,    519.57 
 387.745,    539.77 
 388.111,    447.75 
 388.476,    418.57 
 388.841,    467.95 
 389.206,    510.59 
 389.572,    490.39 
 389.937,    485.90 
 390.302,    548.74 
 390.667,    463.46 
 391.032,    445.50 
 391.397,    465.70 
 391.762,    434.28 
 392.127,    458.97 
 392.492,    353.49 
 392.857,    355.73 
 393.222,    447.75 
 393.587,    483.66 
 393.951,    497.12 
 394.316,    501.61 
 394.681,    458.97 
 395.045,    519.57 
 395.410,    521.81 
 395.774,    407.35 
 396.139,    555.48 
 396.503,    405.11 
 396.868,    375.93 
 397.232,    364.71 
 397.596,    402.86 
 397.961,    441.01 
 398.325,    521.81 
 398.689,    479.17 
 399.053,    434.28 
 399.418,    510.59 
 399.782,    427.55 
 400.146,    483.66 
 400.510,    351.24 
 400.874,    398.37 
 401.238,    434.28 
 401.602,    393.88 
 401.965,    427.55 
 402.329,    449.99 
 402.693,    411.84 
 403.057,    326.55 
 403.420,    340.02 
 403.784,    384.91 
 404.148,    375.93 
 404.511,    362.46 
 404.875,    371.44 
 405.238,    423.06 
 405.602,    443.26 
 405.965,    407.35 
 406.329,    389.39 
 406.692,    423.06 
 407.055,    357.97 
 407.418,    452.24 
 407.782,    434.28 
 408.145,    398.37 
 408.508,    470.19 
 408.871,    434.28 
 409.234,    344.51 
 409.597,    497.12 
 409.960,    400.62 
 410.323,    429.79 
 410.686,    452.24 
 411.049,    616.07 
 411.412,    672.18 
 411.774,    571.19 
 412.137,    501.61 
 412.500,    286.15 
 412.862,    274.93 
 413.225,    432.04 
 413.588,    393.88 
 413.950,    322.06 
 414.313,    409.59 
 414.675,    391.64 
 415.037,    290.64 
 415.400,    418.57 
 415.762,    333.29 
 416.124,    409.59 
 416.487,    407.35 
 416.849,    353.49 
 417.211,    402.86 
 417.573,    402.86 
 417.935,    364.71 
 418.297,    414.08 
 418.659,    461.21 
 419.021,    519.57 
 419.383,    497.12 
 419.745,    371.44 
 420.107,    405.11 
 420.469,    384.91 
 420.830,    452.24 
 421.192,    418.57 
 421.554,    472.44 
 421.915,    438.77 
 422.277,    458.97 
 422.638,    331.04 
 423.000,    342.26 
 423.361,    411.84 
 423.723,    308.60 
 424.084,    456.73 
 424.446,    295.13 
 424.807,    292.89 
 425.168,    265.96 
 425.529,    259.22 
 425.891,    265.96 
 426.252,    411.84 
 426.613,    326.55 
 426.974,    378.17 
 427.335,    349.00 
 427.696,    337.77 
 428.057,    277.18 
 428.418,    387.15 
 428.778,    342.26 
 429.139,    322.06 
 429.500,    279.42 
 429.861,    299.62 
 430.221,    337.77 
 430.582,    331.04 
 430.943,    281.67 
 431.303,    407.35 
 431.664,    337.77 
 432.024,    335.53 
 432.385,    270.44 
 432.745,    351.24 
 433.105,    241.27 
 433.466,    310.84 
 433.826,    290.64 
 434.186,    362.46 
 434.546,    555.48 
 434.907,   1024.55 
 435.267,   1828.02 
 435.627,   1567.68 
 435.987,    714.83 
 436.347,    391.64 
 436.707,    360.22 
 437.067,    317.58 
 437.427,    268.20 
 437.786,    319.82 
 438.146,    281.67 
 438.506,    322.06 
 438.866,    319.82 
 439.225,    227.80 
 439.585,    315.33 
 439.944,    331.04 
 440.304,    328.80 
 440.663,    353.49 
 441.023,    366.95 
 441.382,    384.91 
 441.742,    342.26 
 442.101,    384.91 
 442.460,    382.66 
 442.820,    429.79 
 443.179,    456.73 
 443.538,    335.53 
 443.897,    355.73 
 444.256,    304.11 
 444.615,    250.24 
 444.974,    364.71 
 445.333,    241.27 
 445.692,    340.02 
 446.051,    301.86 
 446.410,    380.42 
 446.768,    335.53 
 447.127,    407.35 
 447.486,    420.82 
 447.845,    308.60 
 448.203,    308.60 
 448.562,    277.18 
 448.920,    286.15 
 449.279,    384.91 
 449.637,    389.39 
 449.996,    340.02 
 450.354,    313.09 
 450.712,    373.68 
 451.071,    328.80 
 451.429,    353.49 
 451.787,    310.84 
 452.145,    290.64 
 452.503,    279.42 
 452.861,    295.13 
 453.219,    331.04 
 453.577,    335.53 
 453.935,    277.18 
 454.293,    261.47 
 454.651,    344.51 
 455.009,    265.96 
 455.367,    218.82 
 455.725,    198.62 
 456.082,    317.58 
 456.440,    349.00 
 456.798,    310.84 
 457.155,    322.06 
 457.513,    373.68 
 457.870,    315.33 
 458.228,    340.02 
 458.585,    407.35 
 458.942,    414.08 
 459.300,    492.63 
 459.657,    380.42 
 460.014,    366.95 
 460.371,    182.91 
 460.729,    254.73 
 461.086,    290.64 
 461.443,    173.94 
 461.800,    313.09 
 462.157,    198.62 
 462.514,    140.27 
 462.871,    236.78 
 463.227,    254.73 
 463.584,    346.75 
 463.941,    409.59 
 464.298,    566.70 
 464.655,    631.78 
 465.011,    492.63 
 465.368,    346.75 
 465.724,    351.24 
 466.081,    304.11 
 466.437,    306.35 
 466.794,    362.46 
 467.150,    256.98 
 467.507,    263.71 
 467.863,    265.96 
 468.219,    342.26 
 468.575,    232.29 
 468.932,    344.51 
 469.288,    319.82 
 469.644,    274.93 
 470.000,    326.55 
 470.356,    335.53 
 470.712,    308.60 
 471.068,    227.80 
 471.424,    209.85 
 471.780,    169.45 
 472.135,    214.34 
 472.491,    245.76 
 472.847,    304.11 
 473.203,    288.40 
 473.558,    328.80 
 473.914,    380.42 
 474.269,    218.82 
 474.625,    239.02 
 474.980,    250.24 
 475.336,    263.71 
 475.691,    200.87 
 476.046,    212.09 
 476.402,    223.31 
 476.757,    290.64 
 477.112,    295.13 
 477.467,    286.15 
 477.823,    254.73 
 478.178,    380.42 
 478.533,    265.96 
 478.888,    301.86 
 479.243,    331.04 
 479.598,    353.49 
 479.952,    353.49 
 480.307,    308.60 
 480.662,    384.91 
 481.017,    393.88 
 481.372,    371.44 
 481.726,    313.09 
 482.081,    380.42 
 482.435,    400.62 
 482.790,    259.22 
 483.144,    227.80 
 483.499,    306.35 
 483.853,    317.58 
 484.208,    295.13 
 484.562,    364.71 
 484.916,    357.97 
 485.270,    362.46 
 485.625,    407.35 
 485.979,    566.70 
 486.333,   1073.92 
 486.687,   3434.98 
 487.041,  11207.16 
 487.395,  24646.32 
 487.749,  12010.64 
 488.103,   3526.99 
 488.457,   1161.45 
 488.810,    708.09 
 489.164,    488.15 
 489.518,    420.82 
 489.872,    375.93 
 490.225,    346.75 
 490.579,    340.02 
 490.932,    304.11 
 491.286,    342.26 
 491.639,    409.59 
 491.993,    393.88 
 492.346,    241.27 
 492.700,    290.64 
 493.053,    319.82 
 493.406,    366.95 
 493.759,    485.90 
 494.112,    640.76 
 494.466,    755.22 
 494.819,    703.60 
 495.172,    472.44 
 495.525,    279.42 
 495.878,    297.38 
 496.231,    308.60 
 496.583,    304.11 
 496.936,    373.68 
 497.289,    342.26 
 497.642,    389.39 
 497.994,    362.46 
 498.347,    313.09 
 498.700,    351.24 
 499.052,    268.20 
 499.405,    310.84 
 499.757,    239.02 
 500.110,    203.11 
 500.462,    209.85 
 500.814,    214.34 
 501.167,    319.82 
 501.519,    236.78 
 501.871,    306.35 
 502.223,    434.28 
 502.575,    449.99 
 502.928,    344.51 
 503.280,    340.02 
 503.632,    268.20 
 503.984,    308.60 
 504.335,    326.55 
 504.687,    274.93 
 505.039,    230.05 
 505.391,    279.42 
 505.743,    241.27 
 506.094,    239.02 
 506.446,    245.76 
 506.798,    277.18 
 507.149,    286.15 
 507.501,    241.27 
 507.852,    279.42 
 508.204,    310.84 
 508.555,    301.86 
 508.906,    335.53 
 509.258,    277.18 
 509.609,    319.82 
 509.960,    349.00 
 510.311,    216.58 
 510.663,    230.05 
 511.014,    301.86 
 511.365,    216.58 
 511.716,    218.82 
 512.067,    279.42 
 512.418,    299.62 
 512.768,    230.05 
 513.119,    239.02 
 513.470,    259.22 
 513.821,    162.72 
 514.171,    241.27 
 514.522,    196.38 
 514.873,    203.11 
 515.223,    254.73 
 515.574,    198.62 
 515.924,    212.09 
 516.275,    248.00 
 516.625,    185.16 
 516.975,    178.43 
 517.326,    223.31 
 517.676,    254.73 
 518.026,    214.34 
 518.376,    288.40 
 518.727,    277.18 
 519.077,    250.24 
 519.427,    308.60 
 519.777,    218.82 
 520.127,    212.09 
 520.477,    301.86 
 520.826,    259.22 
 521.176,    301.86 
 521.526,    274.93 
 521.876,    295.13 
 522.225,    234.53 
 522.575,    209.85 
 522.925,    214.34 
 523.274,    223.31 
 523.624,    212.09 
 523.973,    227.80 
 524.323,    171.69 
 524.672,    225.56 
 525.021,    140.27 
 525.371,    223.31 
 525.720,    254.73 
 526.069,    248.00 
 526.418,    261.47 
 526.767,    317.58 
 527.117,    248.00 
 527.466,    319.82 
 527.815,    326.55 
 528.164,    328.80 
 528.512,    301.86 
 528.861,    313.09 
 529.210,    256.98 
 529.559,    216.58 
 529.908,    214.34 
 530.256,    270.44 
 530.605,    214.34 
 530.954,    196.38 
 531.302,    331.04 
 531.651,    297.38 
 531.999,    310.84 
 532.347,    261.47 
 532.696,    232.29 
 533.044,    218.82 
 533.392,    277.18 
 533.741,    189.65 
 534.089,    149.25 
 534.437,    223.31 
 534.785,    212.09 
 535.133,    187.40 
 535.481,    203.11 
 535.829,     84.16 
 536.177,    133.54 
 536.525,    270.44 
 536.873,    198.62 
 537.221,    227.80 
 537.568,    214.34 
 537.916,    173.94 
 538.264,    117.83 
 538.611,    153.74 
 538.959,    194.14 
 539.307,    189.65 
 539.654,    133.54 
 540.001,    256.98 
 540.349,    223.31 
 540.696,    283.91 
 541.044,    187.40 
 541.391,    227.80 
 541.738,    252.49 
 542.085,    117.83 
 542.432,     88.65 
 542.779,    185.16 
 543.126,    313.09 
 543.473,    243.51 
 543.820,    239.02 
 544.167,    196.38 
 544.514,    178.43 
 544.861,    252.49 
 545.208,    203.11 
 545.555,    207.60 
 545.901,    171.69 
 546.248,    194.14 
 546.595,    108.85 
 546.941,    140.27 
 547.288,    198.62 
 547.634,    147.00 
 547.980,    178.43 
 548.327,    160.47 
 548.673,    182.91 
 549.019,    135.78 
 549.366,    162.72 
 549.712,     95.38 
 550.058,    117.83 
 550.404,     93.14 
 550.750,    160.47 
 551.096,    169.45 
 551.442,    158.23 
 551.788,    120.07 
 552.134,    147.00 
 552.480,     95.38 
 552.826,    209.85 
 553.171,    182.91 
 553.517,    167.20 
 553.863,    131.29 
 554.208,    182.91 
 554.554,    248.00 
 554.900,    310.84 
 555.245,    254.73 
 555.590,    256.98 
 555.936,    205.36 
 556.281,    142.52 
 556.626,    250.24 
 556.972,    164.96 
 557.317,    171.69 
 557.662,    162.72 
 558.007,    167.20 
 558.352,    131.29 
 558.697,    149.25 
 559.042,     95.38 
 559.387,    182.91 
 559.732,    149.25 
 560.077,    180.67 
 560.422,    171.69 
 560.767,    232.29 
 561.111,    173.94 
 561.456,    149.25 
 561.801,    162.72 
 562.145,    129.05 
 562.490,    205.36 
 562.834,    149.25 
 563.179,    176.18 
 563.523,    133.54 
 563.867,    178.43 
 564.212,    223.31 
 564.556,    218.82 
 564.900,    167.20 
 565.244,    196.38 
 565.589,    160.47 
 565.933,    209.85 
 566.277,    120.07 
 566.621,    167.20 
 566.965,    243.51 
 567.309,    265.96 
 567.652,    245.76 
 567.996,    198.62 
 568.340,    167.20 
 568.684,    187.40 
 569.027,    241.27 
 569.371,    286.15 
 569.715,    380.42 
 570.058,    364.71 
 570.402,    306.35 
 570.745,    306.35 
 571.089,    342.26 
 571.432,    371.44 
 571.775,    268.20 
 572.119,    292.89 
 572.462,    225.56 
 572.805,    221.07 
 573.148,    200.87 
 573.491,    232.29 
 573.834,    425.30 
 574.177,    476.92 
 574.520,    524.06 
 574.863,    497.12 
 575.206,    342.26 
 575.549,    167.20 
 575.892,    270.44 
 576.234,    234.53 
 576.577,    409.59 
 576.920,    470.19 
 577.262,    492.63 
 577.605,    470.19 
 577.947,    382.66 
 578.290,    528.54 
 578.632,    405.11 
 578.975,    456.73 
 579.317,    544.25 
 579.659,    479.17 
 580.001,    492.63 
 580.344,    512.83 
 580.686,    467.95 
 581.028,    398.37 
 581.370,    445.50 
 581.712,    575.68 
 582.054,    730.54 
 582.396,   1112.08 
 582.738,    858.46 
 583.079,    681.16 
 583.421,    515.08 
 583.763,    402.86 
 584.105,    335.53 
 584.446,    600.36 
 584.788,    665.45 
 585.129,    389.39 
 585.471,    331.04 
 585.812,    425.30 
 586.154,    438.77 
 586.495,    315.33 
 586.836,    171.69 
 587.178,    252.49 
 587.519,    387.15 
 587.860,    301.86 
 588.201,    512.83 
 588.542,    409.59 
 588.883,    378.17 
 589.224,    550.99 
 589.565,    824.80 
 589.906,    784.40 
 590.247,    492.63 
 590.588,    326.55 
 590.929,    288.40 
 591.269,    200.87 
 591.610,    268.20 
 591.951,    230.05 
 592.291,    405.11 
 592.632,    535.28 
 592.972,    517.32 
 593.313,    501.61 
 593.653,    472.44 
 593.993,    667.69 
 594.334,    737.27 
 594.674,    631.78 
 595.014,    840.51 
 595.354,    544.25 
 595.694,    458.97 
 596.034,    497.12 
 596.375,    340.02 
 596.714,    326.55 
 597.054,    472.44 
 597.394,    465.70 
 597.734,    598.12 
 598.074,    651.98 
 598.414,    750.73 
 598.753,    782.16 
 599.093,    690.14 
 599.433,    589.14 
 599.772,    411.84 
 600.112,    508.35 
 600.451,    445.50 
 600.791,    398.37 
 601.130,    310.84 
 601.469,    362.46 
 601.809,    301.86 
 602.148,    310.84 
 602.487,    429.79 
 602.826,    945.99 
 603.165,    930.28 
 603.504,    975.17 
 603.843,   1076.17 
 604.182,   1177.16 
 604.521,    611.59 
 604.860,    380.42 
 605.199,    387.15 
 605.538,    270.44 
 605.877,    328.80 
 606.215,    429.79 
 606.554,    322.06 
 606.892,    369.20 
 607.231,    313.09 
 607.570,    553.23 
 607.908,    678.92 
 608.246,    506.10 
 608.585,    411.84 
 608.923,    427.55 
 609.261,    463.46 
 609.600,    411.84 
 609.938,    508.35 
 610.276,    645.25 
 610.614,    595.87 
 610.952,    380.42 
 611.290,    113.34 
 611.628,    209.85 
 611.966,     97.63 
 612.304,    149.25 
 612.641,    290.64 
 612.979,    530.79 
 613.317,    598.12 
 613.655,    535.28 
 613.992,    458.97 
 614.330,    752.98 
 614.667,    678.92 
 615.005,    407.35 
 615.342,    310.84 
 615.680,    230.05 
 616.017,    272.69 
 616.354,    290.64 
 616.691,    297.38 
 617.029,    373.68 
 617.366,    396.13 
 617.703,    295.13 
 618.040,    252.49 
 618.377,    416.33 
 618.714,    241.27 
 619.051,    317.58 
 619.388,    277.18 
 619.725,    140.27 
 620.061,    191.89 
 620.398,    279.42 
 620.735,    454.48 
 621.071,    364.71 
 621.408,    265.96 
 621.745,    187.40 
 622.081,     75.19 
 622.417,      5.61 
 622.754,    131.29 
 623.090,    283.91 
 623.427,    409.59 
 623.763,    326.55 
 624.099,    319.82 
 624.435,    322.06 
 624.771,    335.53 
 625.107,    256.98 
 625.443,    187.40 
 625.779,    164.96 
 626.115,    124.56 
 626.451,     39.28 
 626.787,     97.63 
 627.123,     52.74 
 627.459,    147.00 
 627.794,    149.25 
 628.130,    162.72 
 628.465,    245.76 
 628.801,    234.53 
 629.137,    164.96 
 629.472,    122.32 
