#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41F6B
#Date Time: 2024-01-30 16:41:02.182
#Sample rate: 4000Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 50 mV Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C2 * ( 0.0010067)

#Wavegen Channel 1: Running
#Mode: Simple
#Type: RampUp
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 100 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-1,0.7479721482151501,4.164124295622194,-0.0005406826828542505
-0.99975,0.7479721482151501,4.164124295622194,-0.0005369910240311171
-0.9995000000000001,0.7479721482151501,4.167791384946852,-0.0005369910240311171
-0.99925,0.7479721482151501,4.17145847427151,-0.0005369910240311171
-0.999,0.7479721482151501,4.175125563596168,-0.0005332993652079836
-0.99875,0.7479721482151501,4.175125563596168,-0.0005332993652079836
-0.9985000000000001,0.7479721482151501,4.178792652920826,-0.00052960770638485
-0.99825,0.7479721482151501,4.182459742245484,-0.00052960770638485
-0.998,0.7479721482151501,4.182459742245484,-0.0005259160475617167
-0.99775,0.7479721482151501,4.186126831570143,-0.0005222243887385833
-0.9975000000000001,0.07619154107737931,2.873308853342485,-0.0005222243887385833
-0.99725,-2.636487758397423,-2.421968131464047,-0.0005222243887385833
-0.997,-2.632836776836892,-2.410966863490072,-0.0005185327299154498
-0.99675,-2.632836776836892,-2.410966863490072,-0.0005148410710923162
-0.9965000000000001,-2.632836776836892,-2.407299774165414,-0.0005148410710923162
-0.99625,-2.632836776836892,-2.407299774165414,-0.0005148410710923162
-0.996,-2.632836776836892,-2.403632684840755,-0.0005111494122691828
-0.99575,-2.632836776836892,-2.399965595516097,-0.0005111494122691828
-0.9955000000000001,-2.632836776836892,-2.399965595516097,-0.0005074577534460494
-0.99525,-2.629185795276361,-2.396298506191439,-0.0005074577534460494
-0.995,-2.632836776836892,-2.396298506191439,-0.0005037660946229158
-0.99475,-2.632836776836892,-2.39263141686678,-0.0005037660946229158
-0.9945000000000001,-2.629185795276361,-2.388964327542122,-0.0005037660946229158
-0.99425,-2.629185795276361,-2.388964327542122,-0.0005000744357997824
-0.994,-2.629185795276361,-2.385297238217464,-0.0005000744357997824
-0.99375,-2.629185795276361,-2.385297238217464,-0.0004963827769766489
-0.9935,-2.629185795276361,-2.381630148892806,-0.0004963827769766489
-0.99325,-2.629185795276361,-2.381630148892806,-0.0004926911181535155
-0.993,-2.629185795276361,-2.377963059568148,-0.0004926911181535155
-0.99275,-2.629185795276361,-2.374295970243489,-0.0004889994593303819
-0.9925,-2.625534813715829,-2.370628880918831,-0.0004889994593303819
-0.99225,-2.629185795276361,-2.370628880918831,-0.0004853078005072485
-0.992,-2.625534813715829,-2.366961791594173,-0.0004853078005072485
-0.99175,-2.625534813715829,-2.366961791594173,-0.000481616141684115
-0.9915,-2.625534813715829,-2.363294702269514,-0.000481616141684115
-0.99125,-2.625534813715829,-2.363294702269514,-0.000481616141684115
-0.991,-2.625534813715829,-2.359627612944856,-0.000481616141684115
-0.99075,-2.625534813715829,-2.355960523620198,-0.0004779244828609815
