.HEADER
..NAMES
Frequency,vout/dbMag
..UNITS
Hz,Magnitude(dB)
..DATATYPES
double,double
..WAVEFORM_TYPES
-,analog
..AXIS_SPACING
log
.DATA
time,gain
6760.829753919757,15.856659906971533
6918.309709189302,14.985577433681922
7079.457843841315,14.15826230194297
7244.3596007498345,13.368839761791689
7413.102413009108,12.612509170290865
7585.775750291769,11.88529782752831
7762.471166286848,11.183881442261407
7943.282347242743,10.505450719955242
8128.305161640919,9.847610562851838
8317.637711026635,9.20830276967388
8511.380382023688,8.585745958464017
8709.635899560728,7.97838830702263
8912.509381337373,7.38486996546297
9120.108393559014,6.8039928600103945
9332.543007969825,6.234696210595745
9549.925860214273,5.676036512514082
9772.372209558016,5.127171039943966
9999.999999999907,4.58734415314032
10232.929922807445,4.055875856288143
10471.285480508897,3.532152176162142
10715.193052375964,3.015617024529208
10964.781961431749,2.5057652778228987
11220.18454301953,2.0021368618125805
11481.536214968719,1.5043116709470292
11748.975549395183,1.0119051847952145
12022.644346174015,0.5245646697510917
12302.687708123698,0.04196587455253036
12589.254117941551,-0.43618985558865836
12882.495516931214,-0.9101781084180179
13182.567385563943,-1.3802536292900591
13489.628825916405,-1.846652284168962
13803.842646028714,-2.3095927971490635
14125.375446227405,-2.76927829296168
14454.397707459133,-3.2258976702350983
14791.083881681929,-3.679626827386098
15135.612484361933,-4.130629759788475
15488.16618912466,-4.579059544166005
15848.931924610977,-5.025059223896358
16218.100973589138,-5.468762607010059
16595.86907437544,-5.910294987063047
16982.436524617275,-6.349773795700541
17378.00828749358,-6.787309194573198
17782.794100389052,-7.223004613280195
18197.00858609965,-7.656957239169905
18620.871366628486,-8.089258464104464
19054.607179632276,-8.519994292671763
19498.445997580253,-8.949245715790342
19952.62314968859,-9.377089053187662
20417.37944669508,-9.803596267828514
20892.961308540176,-10.228835255019682
21379.620895022097,-10.652870108610903
21877.616239495295,-11.075761366444887
22387.21138568316,-11.497566236975556
22908.67652767749,-11.918338808767912
23442.288153198973,-12.338130244412703
23988.32919019465,-12.756988960229869
24547.08915685004,-13.174960792994273
25118.864315095532,-13.592089154793154
25703.95782768836,-14.008415177014426
26302.679918953534,-14.423977844367533
26915.348039268865,-14.83881411975127
27542.287033381363,-15.252959060705987
28183.82931264423,-15.6664459281182
28840.31503126574,-16.079306287783965
29512.09226666353,-16.49157010538233
30199.517204019827,-16.903265835360205
30902.954325135564,-17.31442050418607
31622.776601683443,-17.72505978838941
32359.365692962467,-18.135208087767076
33113.11214825874,-18.54488859410539
33884.415613919875,-18.95412335573706
34673.68504525277,-19.36293333822604
35481.33892335714,-19.771338481449042
36307.80547700972,-20.179357753320883
37153.522909716834,-20.58700920039106
38018.939632055684,-20.99430999552107
38904.51449942761,-21.401276482835563
39810.71705534926,-21.80792422012574
40738.0277804108,-22.214268018869706
41686.93834703305,-22.620321982022247
42657.95188015876,-23.026099539715087
43651.583224016074,-23.431613482998518
44668.35921509578,-23.83687599574562
45708.818961486955,-24.241898684831742
46773.51412871926,-24.646692608694057
47863.00923226326,-25.05126830436836
48977.88193684403,-25.455635813093917
50118.723362726625,-25.859804704570713
51286.13839913586,-26.26378409994796
52480.746024976615,-26.667582693617263
53703.17963702461,-27.07120877387908
54954.08738576178,-27.4746702425467
56234.13251903421,-27.877974633547645
57543.99373371498,-28.281129130578748
58884.365535558165,-28.684140583867325
60255.95860743502,-29.087015526088045
61659.500186147445,-29.48976018748135
63095.734448018535,-29.89238051021715
64565.422903464736,-30.29488216204436
66069.34480075877,-30.697270549264577
67608.29753919732,-31.099550829065976
69183.09709189278,-31.501727921251227
70794.5784384129,-31.903806519391274
72443.59600749808,-32.30579110143513
74131.02413009081,-32.70768593980381
75857.7575029174,-33.10949511099515
77624.71166286818,-33.5112225047247
79432.82347242713,-33.912871832626365
81283.05161640888,-34.314446636535145
83176.37711026602,-34.71595029637332
85113.80382023654,-35.117386037659884
87096.35899560693,-35.51875693866216
89125.0938133734,-35.9200659372077
91201.0839355898,-36.321315837172996
93325.4300796979,-36.72250931466532
95499.25860214236,-37.123648923912704
97723.7220955798,-37.524737102876465
100000.0,-37.925776178599804

