Time (s),Channel 1 (V),Channel 2 (V)
-0.003330526315789474,-0.0889661363128969,-0.9914550002014455
-0.003310526315789474,-0.09427649676299077,-1.050199250348038
-0.003290526315789474,-0.09825926710056117,-1.094257437957982
-0.003270526315789474,-0.1005825497974772,-1.120959369842796
-0.003250526315789474,-0.101246344853739,-1.129637497705361
-0.003230526315789474,-0.1002506522693464,-1.120959369842796
-0.003210526315789474,-0.0979273695724303,-1.095592534552222
-0.003190526315789474,-0.0939445992348599,-1.05420454013076
-0.003170526315789474,-0.08863423878476603,-0.9974629348755287
-0.003150526315789474,-0.08166439069401783,-0.9250339446379692
-0.003130526315789474,-0.07369885001887704,-0.836917569418081
-0.003110526315789474,-0.0640738217030819,-0.7327800350673042
-0.003090526315789474,-0.0541168958591559,-0.6236358884881246
-0.003070526315789474,-0.04283237990270643,-0.5024758725607784
-0.003050526315789474,-0.0312159664181261,-0.3749741478107887
-0.003030526315789474,-0.01893575787728403,-0.2407969400895955
-0.003010526315789474,-0.005991754280180233,-0.09927670110007814
-0.002990526315789474,0.0066203517887927,0.03757069980959662
-0.002970526315789474,0.0185686628015039,0.1740843265707112
-0.002950526315789474,0.03084887134234597,0.3059251152519832
-0.002930526315789474,0.0424652848269263,0.4350957107447738
-0.002910526315789474,0.0534179032552449,0.5552544042264395
-0.002890526315789474,0.06304293157104003,0.6670687439941005
-0.002870526315789474,0.07299985741496604,0.7718738266419978
-0.002850526315789474,0.08063350056197596,0.8579875569705249
-0.002830526315789474,0.08693955359646244,0.9294152247624039
-0.002810526315789474,0.0922499140465563,0.9888270232061163
-0.002790526315789474,0.09590078685599583,1.033552759113181
-0.002770526315789474,0.09789217202478104,1.058252046106634
-0.002750526315789474,0.09855596708104276,1.066930173969199
-0.002730526315789474,0.09789217202478104,1.059587142700875
-0.002710526315789474,0.09523699179973411,1.03188388837038
-0.002690526315789474,0.09125422146216371,0.9918309905431579
-0.002670526315789474,0.08594386101206984,0.9344218369908066
-0.002650526315789474,0.0793059104494525,0.8616590726046869
-0.002630526315789474,0.0713403697743117,0.77587911642472
-0.002610526315789474,0.06171534145851656,0.6734104528167439
-0.002590526315789474,0.05175841561459057,0.5629312096433237
-0.002570526315789474,0.04080579718627197,0.4424387420130978
-0.002550526315789474,0.0285255886454299,0.310931727480386
-0.002530526315789474,0.0165772776327187,0.1790909387991139
-0.002510526315789474,0.003965171563745767,0.04090844129519844
-0.002490526315789474,-0.008315036977096301,-0.09827537865439759
-0.002470526315789474,-0.02059524551793837,-0.2337876829698316
-0.002450526315789474,-0.03287545405878044,-0.3652946975025435
-0.002430526315789474,-0.04482376507149163,-0.4994719052237367
-0.002410526315789474,-0.05577638349981023,-0.6206319211510829
-0.002390526315789474,-0.06606520687186711,-0.7317787126216236
-0.002370526315789474,-0.0750264401314005,-0.8335798279324792
-0.002350526315789474,-0.08332387833467217,-0.9223637514494878
-0.002330526315789474,-0.08962993136915863,-0.9967953865784084
-0.002310526315789474,-0.0949402918192525,-1.0538707659822
-0.002290526315789474,-0.09825926710056117,-1.096927631146463
-0.002270526315789474,-0.1002506522693464,-1.121293143991356
-0.002250526315789474,-0.101246344853739,-1.131640142596722
-0.002230526315789474,-0.0999187547412155,-1.121626918139917
-0.002210526315789474,-0.09759547204429944,-1.094257437957982
-0.002190526315789474,-0.09361270170672903,-1.053536991833639
-0.002170526315789474,-0.08830234125663516,-0.9954602899841677
-0.002150526315789474,-0.08166439069401783,-0.9230312997466081
-0.002130526315789474,-0.07403074754700791,-0.8399215367551227
-0.002110526315789474,-0.06440571923121277,-0.7384541955928273
-0.002090526315789474,-0.0541168958591559,-0.6249709850823653
-0.002070526315789474,-0.0431642774308373,-0.501808324263658
-0.002050526315789474,-0.0312159664181261,-0.3739728253651082
-0.002030526315789474,-0.0192676554054149,-0.241798262535276
-0.002010526315789474,-0.006655549336441967,-0.1056184099227216
-0.001990526315789474,0.005956556732530966,0.03523428076967534
-0.001970526315789474,0.0185686628015039,0.1724154558279103
-0.001950526315789474,0.0305169738142151,0.307260211846224
-0.001930526315789474,0.0424652848269263,0.4380996780818154
-0.001910526315789474,0.0534179032552449,0.5569232749692403
-0.001890526315789474,0.0633748290991709,0.6674025181426607
-0.001870526315789474,0.07266795988683517,0.7702049558991969
-0.001850526315789474,0.08030160303384511,0.858321331119085
-0.001830526315789474,0.08693955359646244,0.9300827730595242
-0.001810526315789474,0.0922499140465563,0.9891607973546764
-0.001790526315789474,0.09590078685599583,1.0325514366675
-0.001770526315789474,0.09822406955291191,1.059920916849435
-0.001750526315789474,0.09888786460917363,1.06960036715768
-0.001730526315789474,0.09789217202478104,1.061256013443676
-0.001710526315789474,0.09590078685599583,1.034887855707421
-0.001690526315789474,0.09125422146216371,0.9904958939489172
-0.001670526315789474,0.08594386101206984,0.9337542886936863
-0.001650526315789474,0.07963780797758337,0.8616590726046869
-0.001630526315789474,0.0713403697743117,0.77587911642472
-0.001610526315789474,0.06204723898664743,0.6750793235595449
-0.001590526315789474,0.05175841561459057,0.5652676286832449
-0.001570526315789474,0.0404738996581411,0.4401023229731765
-0.001550526315789474,0.02918938370169163,0.3172734363030295
-0.001530526315789474,0.0165772776327187,0.1790909387991139
-0.001510526315789474,0.004297069091876634,0.04224353788943917
-0.001490526315789474,-0.008646934505227168,-0.1002780235457587
-0.001470526315789474,-0.0212590405742001,-0.2364578761583131
-0.001450526315789474,-0.0332073515869113,-0.369967535582386
-0.001430526315789474,-0.04482376507149163,-0.5004732276694173
-0.001410526315789474,-0.05577638349981023,-0.6186292762597219
-0.001390526315789474,-0.06606520687186711,-0.7321124867701838
-0.001370526315789474,-0.07469454260326963,-0.8302420864468775
-0.001350526315789474,-0.08266008327841043,-0.9193597841124461
-0.001330526315789474,-0.08929803384102777,-0.994125193389927
-0.001310526315789474,-0.09427649676299077,-1.050533024496598
-0.001290526315789474,-0.09825926710056117,-1.093923663809421
-0.001270526315789474,-0.1002506522693464,-1.120959369842796
-0.001250526315789474,-0.101246344853739,-1.131640142596722
-0.001230526315789474,-0.0999187547412155,-1.121960692288477
-0.001210526315789474,-0.0979273695724303,-1.097261405295023
-0.001190526315789474,-0.0939445992348599,-1.058543604062042
-0.001170526315789474,-0.08863423878476603,-0.997796709024089
-0.001150526315789474,-0.08166439069401783,-0.922697525598048
-0.001130526315789474,-0.07369885001887704,-0.8365837952695209
-0.001110526315789474,-0.0640738217030819,-0.7337813575129848
-0.001090526315789474,-0.05378499833102503,-0.622634566042444
-0.001070526315789474,-0.04283237990270643,-0.5001394535208571
-0.001050526315789474,-0.0312159664181261,-0.3763092444050294
-0.001030526315789474,-0.01893575787728403,-0.2397956176439149
-0.001010526315789474,-0.006655549336441967,-0.1046170874770411
-0.0009905263157894736,0.005956556732530966,0.03389918417543461
-0.0009705263157894737,0.01790486774524217,0.1690777143423084
-0.0009505263157894736,0.03018507628608423,0.3022535996178212
-0.0009305263157894737,0.04213338729879543,0.431757969259172
-0.0009105263157894736,0.05275410819898316,0.5512491144437173
-0.0008905263157894737,0.06304293157104003,0.6664011956969802
-0.0008705263157894736,0.0723360623587043,0.7678685368592756
-0.0008505263157894737,0.08030160303384511,0.8569862345248442
-0.0008305263157894736,0.08693955359646244,0.9300827730595242
-0.0008105263157894737,0.0922499140465563,0.9908296680974774
-0.0007905263157894736,0.09590078685599583,1.030882565924699
-0.0007705263157894737,0.09822406955291191,1.058252046106634
-0.0007505263157894736,0.09888786460917363,1.06793149641488
-0.0007305263157894737,0.09789217202478104,1.059920916849435
-0.0007105263157894736,0.09523699179973411,1.033886533261741
-0.0006905263157894737,0.09158611899029456,0.9934998612859589
-0.0006705263157894736,0.08594386101206984,0.9320854179508853
-0.0006505263157894737,0.07897401292132164,0.8593226535647656
-0.0006305263157894736,0.0713403697743117,0.7725413749391181
-0.0006105263157894736,0.06171534145851656,0.6717415820739431
-0.0005905263157894736,0.0514265180864597,0.5595934681577218
-0.0005705263157894736,0.04080579718627197,0.4424387420130978
-0.0005505263157894736,0.02885748617356077,0.3139356948174276
-0.0005305263157894736,0.0165772776327187,0.1777558422048732
-0.0005105263157894736,0.004297069091876634,0.04224353788943917
-0.0004905263157894737,-0.008315036977096301,-0.09694028206015687
-0.0004705263157894737,-0.02092714304606923,-0.2337876829698316
-0.0004505263157894737,-0.0332073515869113,-0.3713026321766267
-0.0004305263157894737,-0.04449186754336077,-0.4984705827780562
-0.0004105263157894737,-0.05544448597167937,-0.6179617279626015
-0.0003905263157894737,-0.06573330934373624,-0.7311111643245033
-0.0003705263157894737,-0.07469454260326963,-0.8299083122983173
-0.0003505263157894737,-0.08266008327841043,-0.921028654855247
-0.0003305263157894737,-0.08962993136915863,-0.9967953865784084
-0.0003105263157894737,-0.0949402918192525,-1.05520586257644
-0.0002905263157894737,-0.09825926710056117,-1.097261405295023
-0.0002705263157894737,-0.1005825497974772,-1.122962014734157
-0.0002505263157894737,-0.1009144473256081,-1.128969949408241
-0.0002305263157894737,-0.1002506522693464,-1.120959369842796
-0.0002105263157894737,-0.09759547204429944,-1.093923663809421
-0.0001905263157894737,-0.09361270170672903,-1.051868121090838
-0.0001705263157894737,-0.08830234125663516,-0.9937914192413668
-0.0001505263157894737,-0.08166439069401783,-0.9213624290038072
-0.0001305263157894737,-0.07369885001887704,-0.8355824728238403
-0.0001105263157894737,-0.06440571923121277,-0.7354502282557857
-9.052631578947369e-05,-0.05378499833102503,-0.6223007918938839
-7.052631578947368e-05,-0.04283237990270643,-0.5031434208578988
-5.052631578947369e-05,-0.03154786394625697,-0.3759754702564693
-3.052631578947368e-05,-0.01860386034915317,-0.2374591986039936
-1.052631578947368e-05,-0.006655549336441967,-0.1056184099227216
9.473684210526317e-06,0.005956556732530966,0.0342329583239948
2.947368421052632e-05,0.01823676527337303,0.1710803592336695
4.947368421052632e-05,0.03118076887047683,0.3092628567375851
6.947368421052632e-05,0.0424652848269263,0.4367645814875747
8.947368421052632e-05,0.05308600572711403,0.55625572667212
0.0001094736842105263,0.06304293157104003,0.6657336473998599
0.0001294736842105263,0.0723360623587043,0.7648645695222339
0.0001494736842105263,0.08030160303384511,0.8549835896334832
0.0001694736842105263,0.08660765606833157,0.9280801281681631
0.0001894736842105263,0.0922499140465563,0.9924985388402783
0.0002094736842105263,0.09556888932786496,1.029881243479019
0.0002294736842105263,0.09822406955291191,1.057584497809514
0.0002494736842105263,0.09855596708104276,1.06793149641488
0.0002694736842105263,0.09789217202478104,1.058919594403755
0.0002894736842105263,0.09523699179973411,1.0325514366675
0.0003094736842105263,0.09125422146216371,0.9898283456517969
0.0003294736842105263,0.08594386101206984,0.9320854179508853
0.0003494736842105263,0.0793059104494525,0.8609915243075664
0.0003694736842105263,0.0713403697743117,0.7728751490876783
0.0003894736842105263,0.0613834439303857,0.6710740337768227
0.0004094736842105263,0.0514265180864597,0.5585921457120413
0.0004294736842105263,0.04014200213001023,0.4374321297846951
0.0004494736842105263,0.02885748617356077,0.3122668240746267
0.0004694736842105263,0.01690917516084957,0.1804260353933547
0.0004894736842105264,0.004297069091876634,0.04457995692936045
0.0005094736842105263,-0.008646934505227168,-0.09794160450583742
0.0005294736842105264,-0.02092714304606923,-0.234455231266952
0.0005494736842105263,-0.03353924911504217,-0.3726377287708674
0.0005694736842105264,-0.04449186754336077,-0.4978030344809358
0.0005894736842105263,-0.05577638349981023,-0.6199643728539626
0.0006094736842105264,-0.06573330934373624,-0.7294422935817023
0.0006294736842105264,-0.07469454260326963,-0.8302420864468775
0.0006494736842105264,-0.0829919808065413,-0.9203611065581266
0.0006694736842105264,-0.08962993136915863,-0.9944589675384872
0.0006894736842105264,-0.0949402918192525,-1.05453831427932
0.0007094736842105264,-0.09825926710056117,-1.096260082849343
0.0007294736842105264,-0.1005825497974772,-1.122628240585597
0.0007494736842105264,-0.1015782423818698,-1.133642787488083
0.0007694736842105264,-0.1002506522693464,-1.125298433774079
0.0007894736842105264,-0.09759547204429944,-1.097261405295023
0.0008094736842105264,-0.0939445992348599,-1.05520586257644
0.0008294736842105264,-0.08830234125663516,-0.996127838281288
0.0008494736842105263,-0.08166439069401783,-0.9236988480437285
0.0008694736842105264,-0.0730350549626153,-0.833246053783919
0.0008894736842105263,-0.06440571923121277,-0.7351164541072255
0.0009094736842105264,-0.05345310080289417,-0.6192968245568422
0.0009294736842105263,-0.0431642774308373,-0.5031434208578988
0.0009494736842105264,-0.0312159664181261,-0.3746403736622285
0.0009694736842105263,-0.01893575787728403,-0.2407969400895955
0.0009894736842105264,-0.0063236518083111,-0.1022806684371198
0.001009473684210526,0.006288454260661833,0.03957334470095772
0.001029473684210526,0.0185686628015039,0.1757531973135121
0.001049473684210526,0.03084887134234597,0.3105979533318258
0.001069473684210526,0.0424652848269263,0.4370983556361349
0.001089473684210526,0.0534179032552449,0.5595934681577218
0.001109473684210526,0.0633748290991709,0.669738937182582
0.001129473684210526,0.07299985741496604,0.7712062783448774
0.001149473684210526,0.08063350056197596,0.8586551052676452
0.001169473684210526,0.08693955359646244,0.9314178696537649
0.001189473684210526,0.0922499140465563,0.9908296680974774
0.001209473684210526,0.0962326843841267,1.036556726450222
0.001229473684210526,0.09855596708104276,1.061589787592236
0.001249473684210526,0.09888786460917363,1.06893281886056
0.001269473684210526,0.09789217202478104,1.060922239295116
0.001289473684210526,0.09523699179973411,1.033218984964621
0.001309473684210526,0.09125422146216371,0.9904958939489172
0.001329473684210526,0.0862757585402007,0.9357569335850473
0.001349473684210526,0.0793059104494525,0.8616590726046869
0.001369473684210526,0.07100847224618083,0.7725413749391181
0.001389473684210526,0.06204723898664743,0.6717415820739431
0.001409473684210526,0.0514265180864597,0.5605947906034023
0.001429473684210526,0.0404738996581411,0.4394347746760562
0.001449473684210526,0.0285255886454299,0.3092628567375851
0.001469473684210526,0.01624538010458784,0.1764207456106325
0.001489473684210526,0.0036332740356149,0.03757069980959662
0.001509473684210526,-0.008315036977096301,-0.1002780235457587
0.001529473684210526,-0.02092714304606923,-0.2354565537126325
0.001549473684210526,-0.0332073515869113,-0.3679648906910249
0.001569473684210526,-0.04449186754336077,-0.4954666154410146
0.001589473684210526,-0.05577638349981023,-0.6206319211510829
0.001609473684210526,-0.06573330934373624,-0.7321124867701838
0.001629473684210526,-0.0750264401314005,-0.833246053783919
0.001649473684210526,-0.08266008327841043,-0.9200273324095665
0.001669473684210526,-0.08962993136915863,-0.9947927416870473
0.001689473684210526,-0.09460839429112164,-1.05520586257644
0.001709473684210526,-0.09859116462869204,-1.099264050186384
0.001729473684210526,-0.1009144473256081,-1.125298433774079
0.001749473684210526,-0.101246344853739,-1.133976561636643
0.001769473684210526,-0.1002506522693464,-1.122294466437037
0.001789473684210526,-0.09759547204429944,-1.095258760403662
0.001809473684210526,-0.09361270170672903,-1.052535669387959
0.001829473684210526,-0.08863423878476603,-0.9964616124298482
0.001849473684210526,-0.08166439069401783,-0.9223637514494878
0.001869473684210526,-0.07336695249074617,-0.8342473762295997
0.001889473684210526,-0.06473761675934364,-0.7374528731471467
0.001909473684210526,-0.05378499833102503,-0.6236358884881246
0.001929473684210526,-0.0431642774308373,-0.5051460657492598
0.001949473684210526,-0.0312159664181261,-0.3739728253651082
0.001969473684210526,-0.0192676554054149,-0.2424658108323964
0.001989473684210526,-0.006655549336441967,-0.1039495391799207
0.002009473684210526,0.005956556732530966,0.03523428076967534
0.002029473684210526,0.0185686628015039,0.1747518748678316
0.002049473684210526,0.03118076887047683,0.3092628567375851
0.002069473684210526,0.0424652848269263,0.4374321297846951
0.002089473684210526,0.05374980078337577,0.561596113049083
0.002109473684210526,0.06370672662730177,0.6717415820739431
0.002129473684210526,0.07266795988683517,0.7728751490876783
0.002149473684210526,0.08030160303384511,0.8579875569705249
0.002169473684210526,0.08693955359646244,0.9327529662480056
0.002189473684210526,0.0922499140465563,0.9901621198003571
0.002209473684210526,0.09590078685599583,1.03288521081606
0.002229473684210526,0.09789217202478104,1.057918271958074
0.002249473684210526,0.09855596708104276,1.064593754929278
0.002269473684210526,0.09789217202478104,1.058919594403755
0.002289473684210526,0.09523699179973411,1.03221766251894
0.002309473684210526,0.09125422146216371,0.9901621198003571
0.002329473684210526,0.08594386101206984,0.9320854179508853
0.002349473684210526,0.0793059104494525,0.8613252984561267
0.002369473684210526,0.0713403697743117,0.7742102456819191
0.002389473684210526,0.06204723898664743,0.6747455494109847
0.002409473684210526,0.0514265180864597,0.5595934681577218
0.002429473684210526,0.0404738996581411,0.439101000527496
0.002449473684210526,0.02819369111729903,0.3085953084404647
0.002469473684210526,0.01690917516084957,0.1797584870962343
0.002489473684210526,0.003965171563745767,0.03923957055239753
0.002509473684210526,-0.008315036977096301,-0.09760783035727723
0.002529473684210526,-0.02059524551793837,-0.2324525863755909
0.002549473684210526,-0.0332073515869113,-0.3706350838795063
0.002569473684210526,-0.04449186754336077,-0.4988043569266163
0.002589473684210526,-0.05544448597167937,-0.6192968245568422
0.002609473684210526,-0.06540141181560537,-0.7301098418788228
0.002629473684210526,-0.07469454260326963,-0.8315771830411182
0.002649473684210526,-0.08266008327841043,-0.9193597841124461
0.002669473684210526,-0.08929803384102777,-0.9951265158356075
0.002689473684210526,-0.09427649676299077,-1.052535669387959
0.002709473684210526,-0.0979273695724303,-1.094924986255102
0.002729473684210526,-0.1005825497974772,-1.122294466437037
0.002749473684210526,-0.1015782423818698,-1.134310335785204
0.002769473684210526,-0.0999187547412155,-1.120959369842796
0.002789473684210526,-0.09759547204429944,-1.095258760403662
0.002809473684210526,-0.0939445992348599,-1.05420454013076
0.002829473684210526,-0.08863423878476603,-0.9981304831726492
0.002849473684210526,-0.08166439069401783,-0.922697525598048
0.002869473684210526,-0.07336695249074617,-0.8359162469724005
0.002889473684210526,-0.06440571923121277,-0.7364515507014662
0.002909473684210526,-0.05378499833102503,-0.6216332435967634
0.002929473684210526,-0.04283237990270643,-0.5028096467093386
0.002949473684210526,-0.0312159664181261,-0.3733052770679878
0.002969473684210526,-0.01893575787728403,-0.2424658108323964
0.002989473684210526,-0.0063236518083111,-0.1006117976943189
0.003009473684210526,0.0066203517887927,0.03723692566103644
0.003029473684210526,0.0185686628015039,0.1727492299764705
0.003049473684210526,0.0305169738142151,0.3079277601433443
0.003069473684210526,0.0424652848269263,0.4364308073390145
0.003089473684210526,0.05374980078337577,0.5602610164548422
0.003109473684210526,0.06370672662730177,0.6707402596282626
0.003129473684210526,0.07299985741496604,0.7738764715333589
0.003149473684210526,0.08063350056197596,0.8616590726046869
0.003169473684210526,0.08727145112459331,0.9360907077336075
0.003189473684210526,0.09258181157468717,0.9945011837316394
0.003209473684210526,0.09656458191225757,1.036556726450222
0.003229473684210526,0.09855596708104276,1.061589787592236
0.003249473684210526,0.09888786460917363,1.06893281886056
0.003269473684210526,0.09789217202478104,1.060922239295116
0.003289473684210526,0.09556888932786496,1.036222952301662
0.003309473684210526,0.09158611899029456,0.9941674095830793
0.003329473684210526,0.0862757585402007,0.9357569335850473
0.003349473684210526,0.0793059104494525,0.8609915243075664
0.003369473684210526,0.0713403697743117,0.7745440198304793
0.003389473684210526,0.06204723898664743,0.6754130977081051
0.003409473684210526,0.05175841561459057,0.561596113049083
0.003429473684210526,0.0404738996581411,0.4411036454188571
0.003449473684210526,0.02885748617356077,0.310931727480386
0.003469473684210526,0.0165772776327187,0.1777558422048732
0.003489473684210526,0.003965171563745767,0.03990711884951789
0.003509473684210526,-0.008315036977096301,-0.09827537865439759
0.003529473684210526,-0.02059524551793837,-0.2311174897813502
0.003549473684210526,-0.03254355653064957,-0.3632920526111824
0.003569473684210526,-0.04482376507149163,-0.498136808629496
0.003589473684210526,-0.05544448597167937,-0.6186292762597219
0.003609473684210526,-0.06573330934373624,-0.7294422935817023
0.003629473684210526,-0.0750264401314005,-0.8325785054867987
0.003649473684210526,-0.08266008327841043,-0.9180246875182054
0.003669473684210526,-0.08929803384102777,-0.9931238709442464
0.003689473684210526,-0.0939445992348599,-1.049197927902357
0.003709473684210526,-0.09825926710056117,-1.094591212106542
0.003729473684210526,-0.1005825497974772,-1.121960692288477
0.003749473684210526,-0.1009144473256081,-1.12730107866544
0.003769473684210526,-0.0999187547412155,-1.118289176654315
0.003789473684210526,-0.09759547204429944,-1.094257437957982
0.003809473684210526,-0.09361270170672903,-1.05420454013076
0.003829473684210526,-0.08830234125663516,-0.9987980314697695
0.003849473684210526,-0.08166439069401783,-0.9233650738951683
0.003869473684210526,-0.07369885001887704,-0.8372513435666412
0.003889473684210526,-0.06440571923121277,-0.7364515507014662
0.003909473684210526,-0.0541168958591559,-0.6259723075280459
0.003929473684210526,-0.04250048237457557,-0.5014745501150978
0.003949473684210526,-0.03088406888999523,-0.3729715029194277
0.003969473684210526,-0.01893575787728403,-0.2397956176439149
0.003989473684210526,-0.0063236518083111,-0.1002780235457587
0.004009473684210526,0.005956556732530966,0.03189653928407352
0.004029473684210526,0.0185686628015039,0.1734167782735908
0.004049473684210526,0.0305169738142151,0.3055913411034231
0.004069473684210526,0.0424652848269263,0.4360970331904543
0.004089473684210526,0.0534179032552449,0.5572570491178005
0.004109473684210527,0.0633748290991709,0.6707402596282626
0.004129473684210526,0.07266795988683517,0.7718738266419978
0.004149473684210526,0.08030160303384511,0.8566524603762841
0.004169473684210526,0.08693955359646244,0.9320854179508853
0.004189473684210526,0.0922499140465563,0.9901621198003571
0.004209473684210526,0.09590078685599583,1.034554081558861
0.004229473684210526,0.09822406955291191,1.059253368552315
0.004249473684210526,0.09888786460917363,1.06793149641488
0.004269473684210526,0.09822406955291191,1.061589787592236
0.004289473684210526,0.09590078685599583,1.037891823044463
0.004309473684210526,0.09158611899029456,0.9958362803258801
0.004329473684210526,0.0862757585402007,0.937092030179288
0.004349473684210526,0.0793059104494525,0.8613252984561267
0.004369473684210526,0.07167226730244257,0.7772142130189607
0.004389473684210526,0.06171534145851656,0.6737442269653042
0.004409473684210526,0.05209031314272143,0.5656014028318052
0.004429473684210527,0.0404738996581411,0.4401023229731765
0.004449473684210527,0.02885748617356077,0.3126005982231869
0.004469473684210526,0.0165772776327187,0.1787571646505537
0.004489473684210526,0.004297069091876634,0.04124221544375863
0.004509473684210526,-0.008315036977096301,-0.09560518546591613
0.004529473684210526,-0.02092714304606923,-0.2347890054155122
0.004549473684210526,-0.03287545405878044,-0.3669635682453444
0.004569473684210526,-0.0451556625996225,-0.4998056793722969
0.004589473684210526,-0.05544448597167937,-0.6192968245568422
0.004609473684210526,-0.06606520687186711,-0.7334475833644245
0.004629473684210526,-0.07535833765953137,-0.8352486986752802
0.004649473684210526,-0.0829919808065413,-0.9223637514494878
