Time (s),Channel 1 (V),Channel 2 (V)
-0.003835135135135135,0.08561196348393897,0.9160642588199965
-0.003815135135135135,0.09125422146216371,0.9788137987493108
-0.003795135135135135,0.09490509427160324,1.021536889765014
-0.003775135135135135,0.09789217202478104,1.054246756323912
-0.003755135135135135,0.09855596708104276,1.066262625672079
-0.003735135135135135,0.09855596708104276,1.063592432483597
-0.003715135135135135,0.0962326843841267,1.043899757718546
-0.003695135135135135,0.09258181157468717,1.003846859891325
-0.003675135135135135,0.08727145112459331,0.9484403512303342
-0.003655135135135135,0.08096539809010683,0.880350424924057
-0.003635135135135135,0.07299985741496604,0.79423669459553
-0.003615135135135135,0.0643705216835635,0.6994448364044382
-0.003595135135135135,0.05374980078337577,0.5856278517454161
-0.003575135135135135,0.0434609774113189,0.4701419963435929
-0.003555135135135135,0.03184456392673857,0.343975368187844
-0.003535135135135135,0.01989625291402737,0.2138034502493729
-0.003515135135135135,0.007284146845054434,0.08029379082529996
-0.003495135135135135,-0.0053279592239185,0.004860833250698752
-0.003475135135135135,-0.01760816776476057,0.000855543467976564
-0.003455135135135135,-0.02988837630560263,0.000855543467976564
-0.003435135135135135,-0.04150478979018297,0.0005217693194163817
-0.003415135135135135,-0.0531212032747633,-0.0001457789777039829
-0.003395135135135135,-0.06341002664682018,-0.0001457789777039829
-0.003375135135135135,-0.07270315743448444,-0.0004795531262641653
-0.003355135135135135,-0.08066869810962524,-0.0001457789777039829
-0.003335135135135135,-0.08763854620037344,-0.0004795531262641653
-0.003315135135135135,-0.09328080417859817,-0.0001457789777039829
-0.003295135135135135,-0.09759547204429944,-0.0001457789777039829
-0.003275135135135135,-0.1002506522693464,-0.0001457789777039829
-0.003255135135135135,-0.101246344853739,-0.0001457789777039829
-0.003235135135135135,-0.1005825497974772,-0.0001457789777039829
-0.003215135135135135,-0.09859116462869204,-0.0001457789777039829
-0.003195135135135135,-0.0949402918192525,-0.0001457789777039829
-0.003175135135135135,-0.0899618288972895,-0.0001457789777039829
-0.003155135135135135,-0.08365577586280304,-0.0001457789777039829
-0.003135135135135135,-0.07535833765953137,-0.0001457789777039829
-0.003115135135135135,-0.06639710439999796,-0.0001457789777039829
-0.003095135135135135,-0.0561082810279411,-0.0004795531262641653
-0.003075135135135135,-0.04548756012775337,-0.0001457789777039829
-0.003055135135135135,-0.03353924911504217,0.0005217693194163817
-0.003035135135135135,-0.02159093810233097,0.000855543467976564
-0.003015135135135135,-0.009642627089619767,0.000855543467976564
-0.002995135135135135,0.003301376507484033,0.001189317616536746
-0.002975135135135135,0.0155815850483261,0.08363153231090178
-0.002955135135135135,0.02786179358916817,0.2758854418815668
-0.002935135135135135,0.03981010460187936,0.4053898115229176
-0.002915135135135135,0.05109462055832883,0.5315564396786665
-0.002895135135135135,0.06105154640225483,0.6447058760405683
-0.002875135135135135,0.07067657471804997,0.7491771845399053
-0.002855135135135135,0.07864211539319077,0.8409650753939555
-0.002835135135135135,0.08561196348393897,0.9190682261570382
-0.002815135135135135,0.09158611899029456,0.9834866368291534
-0.002795135135135135,0.09556888932786496,1.029881243479019
-0.002775135135135135,0.09822406955291191,1.059587142700875
-0.002755135135135135,0.09888786460917363,1.06926659300912
-0.002735135135135135,0.09822406955291191,1.064593754929278
-0.002715135135135135,0.0962326843841267,1.042564661124306
-0.002695135135135135,0.09258181157468717,1.003179311594204
-0.002675135135135135,0.08727145112459331,0.9501092219731352
-0.002655135135135135,0.08063350056197596,0.8793491024783765
-0.002635135135135135,0.07299985741496604,0.79423669459553
-0.002615135135135135,0.0643705216835635,0.699111062255878
-0.002595135135135135,0.05408169831150664,0.5886318190824577
-0.002575135135135135,0.0434609774113189,0.4714770929378337
-0.002555135135135135,0.03184456392673857,0.3436415940392838
-0.002535135135135135,0.0195643553858965,0.212134579506572
-0.002515135135135135,0.007284146845054434,0.07829114593393886
-0.002495135135135135,-0.004996061695787634,0.005528381547819117
-0.002475135135135135,-0.01794006529289143,0.000855543467976564
-0.002455135135135135,-0.02988837630560263,0.000855543467976564
-0.002435135135135135,-0.04183668731831383,0.0001879951708561994
-0.002415135135135135,-0.05278930574663243,-0.0001457789777039829
-0.002395135135135135,-0.06307812911868931,-0.0001457789777039829
-0.002375135135135135,-0.07270315743448444,-0.0001457789777039829
-0.002355135135135135,-0.08066869810962524,-0.0001457789777039829
-0.002335135135135135,-0.08763854620037344,-0.0001457789777039829
-0.002315135135135135,-0.09328080417859817,-0.0001457789777039829
-0.002295135135135135,-0.09726357451616857,-0.0001457789777039829
-0.002275135135135135,-0.0999187547412155,-0.0001457789777039829
-0.002255135135135135,-0.1009144473256081,-0.0001457789777039829
-0.002235135135135135,-0.1005825497974772,-0.0001457789777039829
-0.002215135135135135,-0.09825926710056117,-0.0001457789777039829
-0.002195135135135135,-0.09460839429112164,-0.0001457789777039829
-0.002175135135135135,-0.0899618288972895,-0.0001457789777039829
-0.002155135135135135,-0.08332387833467217,-0.0001457789777039829
-0.002135135135135135,-0.07569023518766224,-0.0001457789777039829
-0.002115135135135135,-0.0670608994562597,-0.0004795531262641653
-0.002095135135135135,-0.05644017855607197,-0.0004795531262641653
-0.002075135135135135,-0.04548756012775337,-0.0004795531262641653
-0.002055135135135135,-0.03353924911504217,0.0001879951708561994
-0.002035135135135135,-0.02192283563046183,0.0005217693194163817
-0.002015135135135135,-0.009310729561488901,0.0005217693194163817
-0.001995135135135135,0.003301376507484033,0.001189317616536746
-0.001975135135135135,0.01524968752019523,0.08229643571666105
-0.001955135135135135,0.02786179358916817,0.2775543126243677
-0.001935135135135135,0.03981010460187936,0.4083937788599592
-0.001915135135135135,0.05076272303019796,0.5312226655301063
-0.001895135135135135,0.06105154640225483,0.6417019087035267
-0.001875135135135135,0.0703446771899191,0.7461732172028638
-0.001855135135135135,0.07864211539319077,0.8372935597597935
-0.001835135135135135,0.08594386101206984,0.9184006778599179
-0.001815135135135135,0.09125422146216371,0.9794813470464312
-0.001795135135135135,0.09523699179973411,1.026543501993417
-0.001775135135135135,0.09789217202478104,1.057918271958074
-0.001755135135135135,0.09888786460917363,1.071603012049042
-0.001735135135135135,0.09855596708104276,1.065595077374958
