Time (s),Channel 1 (V),Channel 2 (V)
-0.00234864,-0.1250613520146147,-1.231565596006314
-0.00234801,-0.1247294793658207,-1.209205835501381
-0.00234738,-0.1250613520146147,-1.229229501625201
-0.00234675,-0.1260569699609972,-1.295975055371298
-0.00234612,-0.1267207152585852,-1.252924173205085
-0.00234549,-0.1270525879073797,-1.207537196657719
-0.00234486,-0.1267207152585856,-1.225892223937896
-0.00234423,-0.1267207152585856,-1.224891040631704
-0.0023436,-0.1270525879073797,-1.24257861237442
-0.00234297,-0.127716333204968,-1.227894590550281
-0.00234234,-0.127716333204968,-1.232566779312505
-0.00234171,-0.1280482058537622,-1.248919439980299
-0.00234108,-0.1283800785025562,-1.236237784768547
-0.00234045,-0.1287119511513505,-1.242912340143151
-0.00233982,-0.1290438238001447,-1.252256717667604
-0.00233919,-0.1293756964489387,-1.266940739491739
-0.00233856,-0.1287119511513505,-1.279622394703504
-0.00233793,-0.129375696448939,-1.267274467260469
-0.0023373,-0.129707569097733,-1.251922989898874
-0.00233667,-0.1300394417465272,-1.238907606918385
-0.00233604,-0.1293756964489391,-1.187513530533913
-0.00233541,-0.1293756964489388,-1.237572695843463
-0.00233478,-0.1300394417465272,-1.250921806592682
-0.00233415,-0.1303713143953212,-1.23924133468712
-0.00233352,-0.1300394417465272,-1.243913523449342
-0.00233289,-0.1303713143953213,-1.238573879149648
-0.00233226,-0.1303713143953213,-1.224223585094243
-0.00233163,-0.1307031870441155,-1.140791642911622
-0.002331,-0.1307031870441155,-1.111423599263352
-0.00233037,-0.1303713143953213,-1.056024789654078
-0.00232974,-0.1303713143953213,-1.053688695272965
-0.00232911,-0.1307031870441153,-1.036668579067718
-0.00232848,-0.1293756964489388,-1.041340767829937
-0.00232785,-0.130039441746527,-1.011638996412891
-0.00232722,-0.129707569097733,-0.9398875261358693
-0.00232659,-0.129707569097733,-0.9458946259730181
-0.00232596,-0.129707569097733,-0.8337620956795323
-0.00232533,-0.129707569097733,-0.7403183204350388
-0.0023247,-0.1287119511513505,-0.7436555981223436
-0.00232407,-0.1283800785025565,-0.7366473149790066
-0.00232344,-0.1280482058537622,-0.7423206870474216
-0.00232281,-0.1277163332049679,-0.7162899210864425
-0.00232218,-0.1273844605561739,-0.7136200989365998
-0.00232155,-0.1273844605561739,-0.6668982113143318
-0.00232092,-0.1270525879073797,-0.6922615217378265
-0.00232029,-0.1270525879073797,-0.6435372675031978
-0.00231966,-0.1267207152585856,-0.6135017683174541
-0.00231903,-0.1270525879073796,-0.5267325484475671
-0.0023184,-0.1257250973122031,-0.5170544431543437
-0.00231777,-0.1253932246634086,-0.4349574120466397
-0.00231714,-0.1247294793658206,-0.42527930675346
-0.00231651,-0.1247294793658206,-0.424611851215999
-0.00231588,-0.1247294793658206,-0.3778899635937027
-0.00231525,-0.1247294793658206,-0.3158165986098607
-0.00231462,-0.1237338614194381,-0.3228248817532008
-0.00231399,-0.1234019887706441,-0.3308343482027288
-0.00231336,-0.1234019887706439,-0.3051373100104851
-0.00231273,-0.1234019887706439,-0.2644225222253658
-0.0023121,-0.1234019887706439,-0.2337195675021611
-0.00231147,-0.1227382434730556,-0.2040177960851479
-0.00231084,-0.1224063708242615,-0.2450663116389921
-0.00231021,-0.1224063708242615,-0.2330521119647001
-0.00230958,-0.1220744981754673,-0.211693534765949
-0.00230895,-0.1220744981754673,-0.1609669139189382
-0.00230832,-0.1220744981754673,-0.153958630775575
-0.00230769,-0.1220744981754673,-0.1676414692935249
-0.00230706,-0.1217426255266733,-0.1666402859873339
-0.00230643,-0.121410752877879,-0.1489527142446177
-0.0023058,-0.1217426255266728,-0.06685568313691101
-0.00230517,-0.1210788802290848,-0.05117047800658529
-0.00230454,-0.1210788802290848,-0.03982373386974877
-0.00230391,-0.1204151349314968,-0.01312551237132204
-0.00230328,-0.1200832622827023,0.0005573261466400214
-0.00230265,-0.119419516985114,-0.004114862615586782
-0.00230202,-0.119419516985114,0.03893601955062632
-0.00230139,-0.119419516985114,0.08732654601656636
-0.00230076,-0.1187557716875257,0.08332181279180859
-0.00230013,-0.1187557716875257,0.1010093845345163
-0.0022995,-0.1184238990387315,0.060294596749397
-0.00229887,-0.1177601537411435,0.07464489080480138
-0.00229824,-0.1177601537411432,0.06329814666797137
-0.00229761,-0.1170964084435549,0.08699281824783586
-0.00229698,-0.1174282810923489,0.0589596856744878
-0.00229635,-0.1170964084435549,0.08565790717291394
-0.00229572,-0.1167645357947603,0.1303774281828013
-0.00229509,-0.1157689178483783,0.1353833447137563
-0.00229446,-0.1157689178483783,0.178434226879989
-0.00229383,-0.115768917848378,0.1811040490298083
-0.0022932,-0.1151051725507899,0.1270401504954942
-0.00229257,-0.1147732999019958,0.1577431052186989
-0.00229194,-0.1144414272532018,0.09633719577231739
-0.00229131,-0.1147732999019958,0.1000082012283248
-0.00229068,-0.1144414272532013,0.1113549453651585
-0.00229005,-0.1137776819556133,0.1050141177592821
-0.00228942,-0.1137776819556133,0.1730945825803012
-0.00228879,-0.1134458093068188,0.153404644225169
-0.00228816,-0.1127820640092308,0.07965080733576518
-0.00228753,-0.113113936658025,0.05862595790574457
-0.0022869,-0.113113936658025,0.05729104683082324
-0.00228627,-0.113113936658025,0.05829223013701409
-0.00228564,-0.113113936658025,0.04394193608159484
-0.00228501,-0.113113936658025,0.02558690880142647
-0.00228438,-0.113113936658025,0.07798216849211276
-0.00228375,-0.1127820640092305,0.0853241794041593
-0.00228312,-0.1121183187116425,0.03226146417603618
-0.00228249,-0.1117864460628483,0.07764844072338226
-0.00228186,-0.1111227007652603,0.05628986352464088
-0.00228123,-0.11112270076526,0.07864962402957373
-0.0022806,-0.1107908281164658,0.07497861857353838
-0.00227997,-0.1104589554676717,0.003227148296483909
-0.00227934,-0.1104589554676717,0.05862595790574457
-0.00227871,-0.1101270828188774,0.08899518486021074
-0.00227808,-0.1097952101700834,0.07130761311750303
-0.00227745,-0.1094633375212892,0.05195140253113485
-0.00227682,-0.1087995922237012,0.02358454218905645
-0.00227619,-0.1087995922237009,0.004562059371405853
-0.00227556,-0.1091314648724951,0.008566792596171683
-0.00227493,-0.1097952101700834,0.02491945326396549
-0.0022743,-0.1084677195749067,0.01424016466458994
-0.00227367,-0.1084677195749064,0.07364370749860732
-0.00227304,-0.1078039742773184,0.05362004137478728
-0.00227241,-0.1078039742773184,0.0295916420261923
-0.00227178,-0.1078039742773184,0.06797033543018072
-0.00227115,-0.1071402289797301,0.04794666930636902
-0.00227052,-0.1071402289797301,0.1053478455280126
-0.00226989,-0.1068083563309361,0.06296441889926017
-0.00226926,-0.1068083563309359,0.08665909047910539
-0.00226863,-0.1061446110333473,0.09633719577228597
-0.002268,-0.1054808657357593,0.08866145709148832
-0.00226737,-0.1054808657357593,0.05061649145621291
-0.00226674,-0.1054808657357593,0.02592063657016818
-0.00226611,-0.1054808657357593,0.05228513029986534
-0.00226548,-0.104817120438171,0.05762477459955311
-0.00226485,-0.104817120438171,0.0703064298113058
-0.00226422,-0.1044852477893768,0.05628986352463117
-0.00226359,-0.1038215024917883,0.07864962402955993
